timestep,lane_id,queueing_time,queueing_length,queueing_length_experimental
2760.00,:Center_15_0,4.00,8.10,8.10
2760.00,E2C_1,67.00,232.49,232.49
2760.00,E2C_2,2.00,239.49,239.49
2760.00,E2C_3,3.00,187.25,187.25
2760.00,N2C_0,13.00,8.70,8.70
2760.00,N2C_1,17.00,173.87,209.10
2760.00,N2C_2,19.00,206.70,217.21
2760.00,N2C_3,11.00,137.44,213.04
2760.00,S2C_0,17.00,30.41,37.47
2760.00,S2C_1,18.00,214.04,254.00
2760.00,S2C_2,18.00,146.21,258.91
2760.00,S2C_3,10.00,26.41,26.41
2760.00,W2C_0,0.00,0.00,223.80
2760.00,W2C_1,7.00,220.13,272.59
2760.00,W2C_2,7.00,251.02,275.21
2760.00,W2C_3,5.00,96.66,96.66
2820.00,:Center_7_0,2.00,3.12,10.28
2820.00,E2C_1,10.00,213.41,224.06
2820.00,E2C_2,11.00,210.45,229.19
2820.00,E2C_3,9.00,72.35,90.87
2820.00,N2C_0,10.00,3.20,3.20
2820.00,N2C_1,12.00,163.84,206.19
2820.00,N2C_2,12.00,113.39,218.45
2820.00,N2C_3,13.00,156.72,218.93
2820.00,S2C_0,10.00,3.20,3.20
2820.00,S2C_1,11.00,50.56,231.02
2820.00,S2C_2,11.00,232.08,236.70
2820.00,S2C_3,17.00,10.24,13.57
2820.00,W2C_0,13.00,26.12,26.12
2820.00,W2C_1,22.00,169.75,249.18
2820.00,W2C_2,9.00,206.88,272.86
2820.00,W2C_3,8.00,57.72,62.41
2880.00,:Center_15_0,1.00,2.33,2.33
2880.00,E2C_1,7.00,231.66,231.66
2880.00,E2C_2,10.00,169.67,227.95
2880.00,E2C_3,28.00,84.69,84.69
2880.00,N2C_0,7.00,5.50,5.50
2880.00,N2C_1,11.00,155.79,209.70
2880.00,N2C_2,10.00,206.86,206.86
2880.00,N2C_3,10.00,144.92,234.11
2880.00,S2C_0,5.00,5.50,5.50
2880.00,S2C_1,14.00,154.96,212.08
2880.00,S2C_2,10.00,125.89,229.39
2880.00,S2C_3,13.00,30.41,30.41
2880.00,W2C_1,7.00,236.19,277.89
2880.00,W2C_2,7.00,225.28,273.77
2880.00,W2C_3,11.00,43.43,43.43
2940.00,:Center_7_0,1.00,8.11,11.40
2940.00,:Center_15_0,3.00,15.43,10.89
2940.00,E2C_1,10.00,81.54,235.44
2940.00,E2C_2,10.00,176.38,231.26
2940.00,E2C_3,4.00,51.34,70.42
2940.00,N2C_1,12.00,171.23,179.39
2940.00,N2C_2,11.00,127.75,153.16
2940.00,N2C_3,14.00,174.88,233.18
2940.00,S2C_1,9.00,154.85,239.74
2940.00,S2C_2,73.00,212.74,234.64
2940.00,S2C_3,9.00,18.91,37.90
2940.00,W2C_1,36.00,221.20,279.41
2940.00,W2C_2,35.00,284.23,284.23
2940.00,W2C_3,16.00,58.97,58.97
3000.00,:Center_3_0,4.00,12.54,12.54
3000.00,:Center_11_0,9.00,17.80,17.80
3000.00,E2C_0,5.00,3.20,3.20
3000.00,E2C_1,17.00,182.28,208.09
3000.00,E2C_2,17.00,135.08,203.27
3000.00,E2C_3,13.00,59.57,59.57
3000.00,N2C_1,15.00,134.51,169.19
3000.00,N2C_2,15.00,111.51,176.79
3000.00,N2C_3,10.00,126.31,248.72
3000.00,S2C_0,1.00,483.04,0.00
3000.00,S2C_1,11.00,235.82,235.82
3000.00,S2C_2,16.00,228.23,235.40
3000.00,S2C_3,0.00,0.00,26.20
3000.00,W2C_0,18.00,2.20,13.30
3000.00,W2C_1,18.00,262.43,308.10
3000.00,W2C_2,25.00,317.45,317.45
3000.00,W2C_3,19.00,38.91,38.91
3060.00,:Center_3_0,2.00,2.33,13.71
3060.00,:Center_11_0,0.00,0.00,4.61
3060.00,E2C_0,8.00,8.50,8.50
3060.00,E2C_1,13.00,155.29,203.02
3060.00,E2C_2,13.00,146.76,201.80
3060.00,E2C_3,16.00,54.92,65.30
3060.00,N2C_1,7.00,107.36,135.70
3060.00,N2C_2,21.00,197.61,197.61
3060.00,N2C_3,32.00,226.63,237.63
3060.00,S2C_1,9.00,197.91,252.43
3060.00,S2C_2,9.00,180.87,258.15
3060.00,W2C_0,78.00,13.20,13.20
3060.00,W2C_1,21.00,257.51,320.22
3060.00,W2C_2,21.00,316.51,316.51
3060.00,W2C_3,13.00,30.95,66.27
3120.00,:Center_11_0,0.00,0.00,4.78
3120.00,E2C_0,3.00,3.20,3.20
3120.00,E2C_1,12.00,163.93,177.09
3120.00,E2C_2,11.00,138.12,181.35
3120.00,E2C_3,11.00,45.88,82.54
3120.00,N2C_1,13.00,211.19,211.19
3120.00,N2C_2,15.00,194.77,211.69
3120.00,N2C_3,15.00,254.99,254.99
3120.00,S2C_0,14.00,33.09,36.78
3120.00,S2C_1,15.00,226.91,252.81
3120.00,S2C_2,12.00,189.00,267.20
3120.00,W2C_0,14.00,6.17,6.17
3120.00,W2C_1,9.00,121.68,367.38
3120.00,W2C_2,10.00,140.25,350.12
3120.00,W2C_3,14.00,43.71,53.18
3180.00,:Center_3_0,0.00,0.00,2.32
3180.00,E2C_0,1.00,5.50,5.50
3180.00,E2C_1,11.00,148.41,166.46
3180.00,E2C_2,14.00,163.71,171.00
3180.00,E2C_3,12.00,20.61,92.33
3180.00,N2C_1,21.00,205.56,205.56
3180.00,N2C_2,11.00,167.99,194.98
3180.00,N2C_3,10.00,229.85,260.18
3180.00,S2C_1,9.00,189.91,278.30
3180.00,S2C_2,9.00,186.24,286.58
3180.00,W2C_0,0.00,0.00,4.87
3180.00,W2C_1,10.00,99.62,335.07
3180.00,W2C_2,12.00,266.43,297.14
3180.00,W2C_3,11.00,22.24,30.06
3240.00,:Center_3_0,2.00,9.61,9.61
3240.00,:Center_11_0,25.00,12.50,0.00
3240.00,:Center_15_0,1.00,8.99,8.99
3240.00,E2C_1,18.00,135.96,155.14
3240.00,E2C_2,17.00,150.22,150.22
3240.00,E2C_3,0.00,0.00,76.25
3240.00,N2C_0,11.00,10.01,10.01
3240.00,N2C_1,16.00,207.85,212.41
3240.00,N2C_2,22.00,185.04,207.47
3240.00,N2C_3,21.00,213.45,255.70
3240.00,S2C_0,0.00,0.00,3.35
3240.00,S2C_1,16.00,172.17,288.65
3240.00,S2C_2,18.00,169.03,285.44
3240.00,S2C_3,13.00,12.50,12.50
3240.00,W2C_0,17.00,23.92,23.92
3240.00,W2C_1,22.00,273.50,316.39
3240.00,W2C_2,19.00,251.98,327.42
3300.00,E2C_1,22.00,197.95,197.95
3300.00,E2C_2,12.00,91.02,194.99
3300.00,E2C_3,9.00,51.38,51.38
3300.00,N2C_1,25.00,178.32,230.38
3300.00,N2C_2,13.00,230.14,233.38
3300.00,N2C_3,11.00,148.04,244.95
3300.00,S2C_0,3.00,4.00,4.00
3300.00,S2C_1,22.00,216.93,294.30
3300.00,S2C_2,15.00,262.30,293.80
3300.00,S2C_3,8.00,13.89,13.89
3300.00,W2C_0,3.00,30.83,30.83
3300.00,W2C_1,47.00,325.53,330.09
3300.00,W2C_2,19.00,294.13,326.81
3360.00,:Center_3_0,6.00,11.11,11.11
3360.00,:Center_11_0,0.00,0.00,3.94
3360.00,E2C_0,9.00,7.70,7.70
3360.00,E2C_1,18.00,169.49,176.56
3360.00,E2C_2,15.00,166.88,177.45
3360.00,E2C_3,14.00,17.78,17.78
3360.00,N2C_1,13.00,240.77,240.77
3360.00,N2C_2,11.00,210.75,233.51
3360.00,N2C_3,15.00,263.52,263.52
3360.00,S2C_0,0.00,0.00,21.31
3360.00,S2C_1,20.00,184.35,297.77
3360.00,S2C_2,13.00,303.62,303.62
3360.00,W2C_0,10.00,20.24,20.24
3360.00,W2C_1,19.00,217.79,326.62
3360.00,W2C_2,16.00,281.74,332.06
3360.00,W2C_3,16.00,34.96,34.96
3420.00,:Center_3_0,3.00,2.30,8.98
3420.00,:Center_11_0,0.00,0.00,12.12
3420.00,E2C_1,12.00,136.29,186.56
3420.00,E2C_2,13.00,180.41,184.99
3420.00,E2C_3,7.00,28.71,43.25
3420.00,N2C_1,12.00,208.45,221.49
3420.00,N2C_2,9.00,185.93,219.16
3420.00,N2C_3,4.00,87.04,252.78
3420.00,S2C_1,9.00,319.89,319.89
3420.00,S2C_2,12.00,308.08,327.51
3420.00,W2C_0,11.00,27.41,27.41
3420.00,W2C_1,9.00,282.05,322.56
3420.00,W2C_2,13.00,138.12,332.97
3420.00,W2C_3,43.00,43.31,43.31
3480.00,:Center_7_0,3.00,8.10,8.10
3480.00,:Center_11_0,0.00,0.00,8.62
3480.00,E2C_0,0.00,0.00,3.72
3480.00,E2C_1,7.00,137.54,175.75
3480.00,E2C_2,11.00,145.93,203.69
3480.00,E2C_3,3.00,12.28,37.59
3480.00,N2C_1,14.00,183.44,199.36
3480.00,N2C_2,13.00,148.76,198.61
3480.00,N2C_3,8.00,190.93,240.10
3480.00,S2C_1,12.00,179.26,323.16
3480.00,S2C_2,11.00,189.53,322.34
3480.00,S2C_3,0.00,0.00,21.17
3480.00,W2C_1,16.00,290.29,340.38
3480.00,W2C_2,13.00,243.08,341.35
3480.00,W2C_3,10.00,17.23,82.94
3540.00,:Center_7_0,2.00,7.80,11.31
3540.00,:Center_11_0,5.00,12.10,12.10
3540.00,:Center_15_0,3.00,2.30,11.09
3540.00,E2C_0,0.00,0.00,5.60
3540.00,E2C_1,17.00,146.80,168.95
3540.00,E2C_2,19.00,147.72,171.39
3540.00,E2C_3,1.00,2.75,2.75
3540.00,N2C_0,10.00,13.00,13.00
3540.00,N2C_1,42.00,219.29,219.29
3540.00,N2C_2,41.00,215.26,215.26
3540.00,N2C_3,10.00,196.38,233.34
3540.00,S2C_0,12.00,28.27,28.27
3540.00,S2C_1,13.00,188.90,298.39
3540.00,S2C_2,14.00,156.77,287.19
3540.00,S2C_3,0.00,0.00,5.55
3540.00,W2C_0,23.00,34.58,34.58
3540.00,W2C_1,25.00,268.38,347.93
3540.00,W2C_2,20.00,243.48,355.59
3540.00,W2C_3,20.00,106.23,106.23
3600.00,:Center_7_0,5.00,11.61,11.61
3600.00,:Center_15_0,1.00,2.42,9.46
3600.00,E2C_1,10.00,108.32,179.10
3600.00,E2C_2,13.00,122.69,179.50
3600.00,N2C_1,11.00,259.05,259.05
3600.00,N2C_2,13.00,258.52,258.52
3600.00,N2C_3,22.00,209.98,221.18
3600.00,S2C_0,0.00,0.00,4.10
3600.00,S2C_1,25.00,270.00,280.48
3600.00,S2C_2,26.00,226.25,274.09
3600.00,S2C_3,7.00,3.20,3.20
3600.00,W2C_0,1.00,3.00,57.96
3600.00,W2C_1,24.00,368.56,368.56
3600.00,W2C_2,30.00,347.02,361.31
3600.00,W2C_3,9.00,111.18,114.49
3660.00,:Center_7_0,1.00,2.32,2.32
3660.00,:Center_11_0,3.00,2.30,2.30
3660.00,:Center_15_0,0.00,0.00,7.30
3660.00,E2C_1,26.00,164.15,164.15
3660.00,E2C_2,28.00,163.76,163.76
3660.00,N2C_1,11.00,124.48,252.81
3660.00,N2C_2,8.00,199.67,247.34
3660.00,N2C_3,13.00,152.83,226.67
3660.00,S2C_0,3.00,4.00,11.52
3660.00,S2C_1,24.00,292.45,292.45
3660.00,S2C_2,31.00,290.65,297.91
3660.00,S2C_3,13.00,5.46,5.46
3660.00,W2C_0,16.00,55.16,66.44
3660.00,W2C_1,14.00,234.11,360.57
3660.00,W2C_2,10.00,204.05,356.02
3660.00,W2C_3,13.00,148.59,148.59
3720.00,:Center_11_0,10.00,15.30,0.00
3720.00,E2C_0,1.00,3.35,10.51
3720.00,E2C_1,13.00,159.23,159.23
3720.00,E2C_2,16.00,182.98,182.98
3720.00,N2C_1,14.00,219.64,219.64
3720.00,N2C_2,11.00,117.20,225.19
3720.00,N2C_3,12.00,204.30,204.30
3720.00,S2C_0,2.00,3.22,7.24
3720.00,S2C_1,59.00,272.72,304.07
3720.00,S2C_2,42.00,207.49,304.14
3720.00,S2C_3,22.00,21.02,21.02
3720.00,W2C_0,76.00,68.55,68.55
3720.00,W2C_1,67.00,424.79,364.13
3720.00,W2C_2,68.00,294.66,359.24
3720.00,W2C_3,37.00,109.95,109.95
3780.00,:Center_15_0,0.00,0.00,8.11
3780.00,E2C_1,17.00,99.97,132.14
3780.00,E2C_2,9.00,110.77,142.51
3780.00,E2C_3,0.00,0.00,50.88
3780.00,N2C_1,12.00,161.49,208.76
3780.00,N2C_2,13.00,151.59,201.58
3780.00,N2C_3,17.00,164.89,188.60
3780.00,S2C_0,2.00,15.40,23.75
3780.00,S2C_1,20.00,258.44,317.05
3780.00,S2C_2,11.00,183.42,317.68
3780.00,S2C_3,19.00,181.93,181.93
3780.00,W2C_0,7.00,78.29,78.29
3780.00,W2C_1,13.00,420.40,363.56
3780.00,W2C_2,10.00,245.14,362.99
3780.00,W2C_3,23.00,223.00,227.67
3840.00,:Center_7_0,22.00,14.50,11.30
3840.00,:Center_15_0,0.00,0.00,2.37
3840.00,E2C_1,13.00,70.40,91.26
3840.00,E2C_2,5.00,76.93,91.43
3840.00,E2C_3,3.00,8.15,11.41
3840.00,N2C_0,5.00,5.50,5.50
3840.00,N2C_1,24.00,140.20,164.62
3840.00,N2C_2,24.00,119.94,182.94
3840.00,N2C_3,15.00,157.23,190.20
3840.00,S2C_1,17.00,317.39,334.23
3840.00,S2C_2,16.00,347.76,347.76
3840.00,S2C_3,14.00,18.79,18.79
3840.00,W2C_0,19.00,74.51,74.51
3840.00,W2C_1,18.00,370.28,370.28
3840.00,W2C_2,12.00,361.87,361.87
3840.00,W2C_3,52.00,244.19,244.19
3900.00,:Center_15_0,1.00,2.31,2.31
3900.00,E2C_1,9.00,72.61,79.63
3900.00,E2C_2,12.00,60.96,94.47
3900.00,N2C_1,21.00,213.31,213.31
3900.00,N2C_2,29.00,210.15,210.15
3900.00,N2C_3,9.00,127.06,192.05
3900.00,S2C_0,3.00,280.35,280.35
3900.00,S2C_1,8.00,287.44,354.02
3900.00,S2C_2,10.00,313.03,353.45
3900.00,S2C_3,7.00,26.52,40.06
3900.00,W2C_0,58.00,70.62,70.62
3900.00,W2C_1,9.00,422.73,359.02
3900.00,W2C_2,15.00,425.83,362.61
3900.00,W2C_3,112.00,275.60,275.60
3960.00,:Center_3_0,9.00,16.10,11.60
3960.00,:Center_11_0,8.00,12.50,9.30
3960.00,E2C_1,15.00,51.07,67.76
3960.00,E2C_2,12.00,38.11,41.55
3960.00,N2C_1,24.00,214.45,214.45
3960.00,N2C_2,28.00,210.25,210.25
3960.00,N2C_3,2.00,89.05,178.63
3960.00,S2C_0,11.00,283.63,283.63
3960.00,S2C_1,10.00,291.67,347.48
3960.00,S2C_2,12.00,316.36,354.75
3960.00,S2C_3,2.00,9.28,12.78
3960.00,W2C_0,27.00,101.82,101.82
3960.00,W2C_1,13.00,403.62,363.48
3960.00,W2C_2,15.00,452.47,366.80
3960.00,W2C_3,18.00,292.33,292.33
4020.00,:Center_3_0,1.00,4.60,20.13
4020.00,:Center_11_0,32.00,12.50,9.30
4020.00,E2C_1,31.00,103.97,103.97
4020.00,E2C_2,34.00,101.77,101.77
4020.00,N2C_1,8.00,166.73,212.67
4020.00,N2C_2,9.00,173.49,212.72
4020.00,N2C_3,13.00,148.31,148.31
4020.00,S2C_0,31.00,59.98,59.98
4020.00,S2C_1,28.00,161.60,354.38
4020.00,S2C_2,26.00,279.93,341.63
4020.00,S2C_3,3.00,38.19,45.27
4020.00,W2C_0,15.00,108.30,108.30
4020.00,W2C_1,23.00,367.93,363.35
4020.00,W2C_2,23.00,347.24,365.66
4020.00,W2C_3,44.00,164.83,164.83
4080.00,:Center_3_0,0.00,0.00,8.16
4080.00,:Center_11_0,2.00,13.39,13.39
4080.00,E2C_1,28.00,129.42,129.42
4080.00,E2C_2,4.00,6.43,122.23
4080.00,E2C_3,11.00,96.89,103.89
4080.00,N2C_0,28.00,19.85,19.85
4080.00,N2C_1,32.00,134.94,198.31
4080.00,N2C_2,33.00,139.03,212.76
4080.00,N2C_3,24.00,148.70,148.70
4080.00,S2C_0,0.00,0.00,20.13
4080.00,S2C_1,18.00,481.58,337.72
4080.00,S2C_2,13.00,335.13,335.13
4080.00,S2C_3,13.00,42.22,48.88
4080.00,W2C_0,6.00,94.11,98.80
4080.00,W2C_1,26.00,448.54,362.69
4080.00,W2C_2,104.00,394.52,361.72
4080.00,W2C_3,50.00,181.04,181.04
4140.00,E2C_1,9.00,123.75,123.75
4140.00,E2C_2,11.00,107.94,126.56
4140.00,E2C_3,4.00,5.50,21.11
4140.00,N2C_0,6.00,22.42,22.42
4140.00,N2C_1,29.00,216.04,216.04
4140.00,N2C_2,11.00,135.04,218.63
4140.00,N2C_3,7.00,135.68,167.52
4140.00,S2C_1,12.00,267.22,348.25
4140.00,S2C_2,11.00,65.18,338.32
4140.00,S2C_3,11.00,24.71,24.71
4140.00,W2C_0,16.00,149.27,149.27
4140.00,W2C_1,23.00,364.63,361.23
4140.00,W2C_2,19.00,388.00,370.22
4140.00,W2C_3,19.00,201.47,201.47
4200.00,:Center_7_0,0.00,0.00,14.54
4200.00,E2C_1,13.00,134.30,134.30
4200.00,E2C_2,9.00,112.83,143.66
4200.00,E2C_3,0.00,0.00,14.32
4200.00,N2C_0,9.00,14.25,14.25
4200.00,N2C_1,19.00,113.44,196.99
4200.00,N2C_2,16.00,178.72,194.11
4200.00,N2C_3,22.00,175.91,185.23
4200.00,S2C_0,11.00,35.24,48.50
4200.00,S2C_1,16.00,132.10,308.05
4200.00,S2C_2,16.00,34.13,309.56
4200.00,S2C_3,16.00,47.74,47.74
4200.00,W2C_0,0.00,0.00,44.07
4200.00,W2C_1,22.00,424.55,372.92
4200.00,W2C_2,28.00,422.88,361.61
4200.00,W2C_3,59.00,213.17,217.70
4260.00,E2C_1,20.00,87.89,107.15
4260.00,E2C_2,16.00,157.57,162.25
4260.00,E2C_3,0.00,0.00,7.54
4260.00,N2C_1,19.00,91.64,142.60
4260.00,N2C_2,21.00,77.39,168.62
4260.00,N2C_3,8.00,22.56,168.26
4260.00,S2C_0,3.00,5.50,17.36
4260.00,S2C_1,6.00,118.43,254.62
4260.00,S2C_2,7.00,109.11,269.29
4260.00,S2C_3,13.00,92.15,92.15
4260.00,W2C_0,20.00,131.53,131.53
4260.00,W2C_1,16.00,482.00,362.88
4260.00,W2C_2,47.00,373.80,363.40
4260.00,W2C_3,55.00,196.13,199.53
4320.00,:Center_3_0,7.00,18.84,7.81
4320.00,:Center_11_0,1.00,3.15,11.95
4320.00,E2C_1,12.00,149.61,149.61
4320.00,E2C_2,13.00,139.26,151.34
4320.00,E2C_3,14.00,15.70,15.70
4320.00,N2C_1,30.00,191.65,191.65
4320.00,N2C_2,22.00,189.06,204.62
4320.00,N2C_3,14.00,92.17,128.35
4320.00,S2C_1,11.00,195.25,246.37
4320.00,S2C_2,10.00,189.09,233.99
4320.00,S2C_3,0.00,0.00,12.55
4320.00,W2C_0,28.00,177.94,184.96
4320.00,W2C_1,25.00,474.66,362.63
4320.00,W2C_2,25.00,463.11,361.32
4320.00,W2C_3,103.00,207.09,207.09
4380.00,:Center_3_0,0.00,0.00,11.24
4380.00,:Center_7_0,0.00,0.00,3.20
4380.00,E2C_1,9.00,130.29,161.52
4380.00,E2C_2,9.00,146.89,146.89
4380.00,N2C_1,13.00,192.76,196.94
4380.00,N2C_2,12.00,162.05,194.51
4380.00,N2C_3,15.00,97.72,141.45
4380.00,S2C_0,11.00,25.67,25.67
4380.00,S2C_1,13.00,169.02,230.80
4380.00,S2C_2,17.00,154.52,225.36
4380.00,S2C_3,0.00,0.00,35.65
4380.00,W2C_0,34.00,458.72,275.01
4380.00,W2C_1,30.00,476.30,371.81
4380.00,W2C_2,31.00,471.90,361.47
4380.00,W2C_3,12.00,185.42,185.42
4440.00,:Center_3_0,0.00,0.00,12.37
4440.00,E2C_0,3.00,13.00,13.00
4440.00,E2C_1,7.00,150.23,150.23
4440.00,E2C_2,11.00,109.42,153.32
4440.00,N2C_1,32.00,208.41,208.41
4440.00,N2C_2,29.00,205.39,208.99
4440.00,N2C_3,13.00,44.56,121.37
4440.00,S2C_0,28.00,25.41,25.41
4440.00,S2C_1,17.00,177.13,242.18
4440.00,S2C_2,11.00,123.86,227.77
4440.00,S2C_3,18.00,27.57,27.57
4440.00,W2C_0,51.00,349.62,349.62
4440.00,W2C_1,56.00,472.76,367.05
4440.00,W2C_2,6.00,467.44,362.46
4440.00,W2C_3,16.00,226.67,226.67
4500.00,:Center_15_0,0.00,0.00,4.70
4500.00,E2C_1,10.00,127.30,131.06
4500.00,E2C_2,31.00,103.25,125.81
4500.00,E2C_3,27.00,37.53,37.53
4500.00,N2C_0,8.00,4.00,4.00
4500.00,N2C_1,13.00,214.61,222.04
4500.00,N2C_2,13.00,153.28,229.47
4500.00,N2C_3,15.00,137.70,137.70
4500.00,S2C_0,14.00,24.11,24.11
4500.00,S2C_1,21.00,248.66,248.66
4500.00,S2C_2,17.00,130.19,247.10
4500.00,S2C_3,16.00,32.25,32.25
4500.00,W2C_0,70.00,437.16,355.08
4500.00,W2C_1,22.00,467.63,364.89
4500.00,W2C_2,21.00,453.43,363.39
4500.00,W2C_3,27.00,216.52,216.52
4560.00,:Center_7_0,3.00,3.10,6.63
4560.00,E2C_1,13.00,103.32,103.32
4560.00,E2C_2,9.00,71.59,100.64
4560.00,E2C_3,3.00,37.22,37.22
4560.00,N2C_0,10.00,23.89,23.89
4560.00,N2C_1,21.00,126.10,224.31
4560.00,N2C_2,24.00,121.96,211.04
4560.00,N2C_3,12.00,119.64,119.64
4560.00,S2C_0,8.00,10.20,10.20
4560.00,S2C_1,10.00,261.69,261.69
4560.00,S2C_2,12.00,132.14,259.59
4560.00,S2C_3,49.00,48.51,51.74
4560.00,W2C_0,72.00,478.78,361.45
4560.00,W2C_1,23.00,474.68,361.05
4560.00,W2C_2,28.00,455.28,361.50
4560.00,W2C_3,39.00,183.00,183.00
4620.00,:Center_3_0,6.00,13.35,10.03
4620.00,:Center_11_0,3.00,11.61,11.61
4620.00,E2C_0,17.00,3.20,3.20
4620.00,E2C_1,17.00,36.33,84.97
4620.00,E2C_2,21.00,45.52,92.63
4620.00,E2C_3,22.00,44.35,44.35
4620.00,N2C_0,1.00,5.51,9.33
4620.00,N2C_1,36.00,225.65,225.65
4620.00,N2C_2,37.00,223.54,223.54
4620.00,N2C_3,4.00,80.49,124.82
4620.00,S2C_0,0.00,0.00,35.63
4620.00,S2C_1,6.00,210.79,245.34
4620.00,S2C_2,9.00,223.57,250.83
4620.00,S2C_3,0.00,0.00,58.14
4620.00,W2C_0,44.00,473.04,362.01
4620.00,W2C_1,31.00,437.06,365.06
4620.00,W2C_2,22.00,459.71,361.56
4620.00,W2C_3,42.00,161.00,161.00
4680.00,:Center_3_0,5.00,4.60,11.41
4680.00,:Center_11_0,2.00,4.60,7.90
4680.00,E2C_0,16.00,25.70,25.70
4680.00,E2C_1,14.00,40.93,95.61
4680.00,E2C_2,15.00,27.03,97.20
4680.00,E2C_3,9.00,39.22,39.22
4680.00,N2C_0,2.00,18.72,18.72
4680.00,N2C_1,12.00,100.09,256.75
4680.00,N2C_2,14.00,91.03,258.93
4680.00,N2C_3,14.00,107.14,107.14
4680.00,S2C_0,6.00,49.27,49.27
4680.00,S2C_1,16.00,156.10,232.70
4680.00,S2C_2,12.00,176.06,232.53
4680.00,S2C_3,0.00,0.00,62.75
4680.00,W2C_0,69.00,476.44,364.52
4680.00,W2C_1,15.00,454.41,372.91
4680.00,W2C_2,18.00,438.58,361.98
4680.00,W2C_3,39.00,117.32,117.32
4740.00,:Center_3_0,0.00,0.00,7.80
4740.00,:Center_11_0,3.00,15.12,8.10
4740.00,E2C_0,13.00,5.50,5.50
4740.00,E2C_1,14.00,61.25,114.49
4740.00,E2C_2,14.00,111.87,111.87
4740.00,E2C_3,16.00,39.11,39.11
4740.00,N2C_0,0.00,0.00,20.86
4740.00,N2C_1,7.00,65.41,248.39
4740.00,N2C_2,9.00,206.22,250.25
4740.00,N2C_3,10.00,95.22,113.60
4740.00,S2C_0,16.00,51.98,59.08
4740.00,S2C_1,12.00,196.25,244.34
4740.00,S2C_2,10.00,181.29,221.39
4740.00,S2C_3,0.00,0.00,46.20
4740.00,W2C_0,36.00,476.58,366.17
4740.00,W2C_1,27.00,467.91,368.35
4740.00,W2C_2,50.00,470.14,362.48
4740.00,W2C_3,18.00,36.53,39.84
4800.00,E2C_1,35.00,140.33,140.33
4800.00,E2C_2,35.00,139.73,139.73
4800.00,E2C_3,7.00,20.33,41.81
4800.00,N2C_1,17.00,182.68,233.37
4800.00,N2C_2,9.00,205.19,233.06
4800.00,N2C_3,17.00,65.24,110.73
4800.00,S2C_0,14.00,30.42,30.42
4800.00,S2C_1,14.00,169.14,243.81
4800.00,S2C_2,15.00,167.35,254.50
4800.00,S2C_3,25.00,32.25,32.25
4800.00,W2C_0,44.00,478.28,131.77
4800.00,W2C_1,13.00,469.02,363.91
4800.00,W2C_2,26.00,378.46,360.88
4800.00,W2C_3,21.00,73.55,73.55
4860.00,:Center_3_0,7.00,4.51,4.51
4860.00,:Center_7_0,3.00,2.31,10.68
4860.00,E2C_1,46.00,149.24,149.24
4860.00,E2C_2,66.00,147.33,147.33
4860.00,E2C_3,0.00,0.00,57.27
4860.00,N2C_0,6.00,3.20,3.20
4860.00,N2C_1,18.00,157.26,222.68
4860.00,N2C_2,20.00,176.69,209.95
4860.00,N2C_3,13.00,118.74,118.74
4860.00,S2C_0,11.00,12.50,12.50
4860.00,S2C_1,17.00,175.77,249.78
4860.00,S2C_2,10.00,151.92,228.01
4860.00,S2C_3,6.00,12.85,16.37
4860.00,W2C_0,36.00,473.70,222.31
4860.00,W2C_1,20.00,421.64,363.01
4860.00,W2C_2,27.00,396.83,363.03
4860.00,W2C_3,5.00,81.21,88.22
4920.00,:Center_3_0,2.00,2.32,5.61
4920.00,:Center_11_0,0.00,0.00,12.11
4920.00,E2C_0,6.00,14.20,14.20
4920.00,E2C_1,14.00,168.90,168.90
4920.00,E2C_2,14.00,159.83,166.82
4920.00,E2C_3,13.00,60.78,65.47
4920.00,N2C_1,21.00,235.84,235.84
4920.00,N2C_2,21.00,242.64,242.64
4920.00,N2C_3,7.00,80.96,215.35
4920.00,S2C_0,13.00,16.65,16.65
4920.00,S2C_1,12.00,217.98,253.94
4920.00,S2C_2,23.00,219.30,253.36
4920.00,S2C_3,27.00,24.96,24.96
4920.00,W2C_0,14.00,482.16,346.92
4920.00,W2C_1,13.00,475.59,366.51
4920.00,W2C_2,13.00,474.61,360.57
4920.00,W2C_3,9.00,66.94,66.94
4980.00,:Center_11_0,0.00,0.00,5.04
4980.00,E2C_1,11.00,133.35,167.63
4980.00,E2C_2,11.00,116.36,181.14
4980.00,E2C_3,13.00,53.53,68.01
4980.00,N2C_1,35.00,228.18,255.00
4980.00,N2C_2,35.00,212.62,255.38
4980.00,N2C_3,27.00,145.90,145.90
4980.00,S2C_1,10.00,253.11,271.40
4980.00,S2C_2,11.00,267.37,267.37
4980.00,S2C_3,0.00,0.00,28.71
4980.00,W2C_0,37.00,446.09,93.22
4980.00,W2C_1,11.00,467.63,348.88
4980.00,W2C_2,12.00,450.42,361.11
4980.00,W2C_3,24.00,100.74,100.74
5040.00,E2C_1,12.00,115.14,152.50
5040.00,E2C_2,6.00,98.61,126.11
5040.00,E2C_3,6.00,32.85,87.41
5040.00,N2C_0,0.00,0.00,13.48
5040.00,N2C_1,19.00,194.84,272.42
5040.00,N2C_2,22.00,240.62,281.98
5040.00,N2C_3,23.00,105.67,146.06
5040.00,S2C_0,14.00,3.20,3.20
5040.00,S2C_1,23.00,186.15,250.19
5040.00,S2C_2,20.00,157.13,287.32
5040.00,S2C_3,16.00,10.90,10.90
