id,depart,departLane,departPos,departSpeed,departDelay,arrival,arrivalLane,arrivalPos,arrivalSpeed,duration,routeLength,waitingTime,waitingCount,stopTime,timeLoss,rerouteNo,devices,vType,speedFactor,vaporized
f_W_peak_e.705,23716.00,W2C_0,8.10,0.00,1.00,23799.00,C2N_0,483.20,13.26,83.00,967.33,0.00,0,0.00,9.34,0,tripinfo_f_W_peak_e.705,truck,0.96,
f_E_peak_e.538,23214.00,E2C_0,2.30,0.00,0.00,23800.00,C2W_1,483.20,12.39,586.00,997.70,258.00,33,0.00,516.44,0,tripinfo_f_E_peak_e.538,motorcycle,1.04,
f_W_peak_e.605,23415.00,W2C_0,3.10,0.00,0.00,23800.00,C2E_0,483.20,11.93,385.00,996.90,184.00,12,0.00,305.31,0,tripinfo_f_W_peak_e.605,rickshaw,0.91,
f_W_peak_e.615,23445.00,W2C_0,2.30,0.00,0.00,23800.00,C2E_2,483.20,12.78,355.00,997.70,152.00,17,0.00,285.77,0,tripinfo_f_W_peak_e.615,motorcycle,1.04,
f_E_peak_e.690,23670.00,E2C_0,2.30,0.00,0.00,23800.00,C2S_1,483.20,13.00,130.00,973.13,30.00,2,0.00,63.09,0,tripinfo_f_E_peak_e.690,motorcycle,1.06,
f_W_peak_e.610,23430.00,W2C_0,2.30,0.00,0.00,23801.00,C2E_1,483.20,12.19,371.00,997.70,173.00,16,0.00,292.83,0,tripinfo_f_W_peak_e.610,motorcycle,0.93,
f_E_peak_e.616,23448.00,E2C_0,3.10,0.00,0.00,23801.00,C2W_0,483.20,12.56,353.00,996.90,153.00,14,0.00,277.16,0,tripinfo_f_E_peak_e.616,rickshaw,0.96,
f_S_peak_e.691,23673.00,S2C_0,3.10,0.00,0.00,23801.00,C2E_2,483.20,11.40,128.00,992.97,22.00,2,0.00,42.05,0,tripinfo_f_S_peak_e.691,rickshaw,0.84,
f_E_peak_e.531,23193.00,E2C_0,12.10,0.00,0.00,23802.00,C2W_0,483.20,13.64,609.00,987.90,287.00,31,0.00,537.64,0,tripinfo_f_E_peak_e.531,bus,1.00,
f_S_peak_e.709,23727.00,S2C_0,4.60,0.00,0.00,23802.00,C2N_1,483.20,15.81,75.00,995.40,3.00,1,0.00,15.52,0,tripinfo_f_S_peak_e.709,car,1.21,
f_E_peak_e.541,23223.00,E2C_0,2.30,0.00,0.00,23803.00,C2W_1,483.20,12.23,580.00,997.70,244.00,31,0.00,508.76,0,tripinfo_f_E_peak_e.541,motorcycle,1.02,
f_W_peak_e.609,23427.00,W2C_0,4.60,0.00,0.00,23803.00,C2E_0,483.20,12.03,376.00,995.40,172.00,14,0.00,296.98,0,tripinfo_f_W_peak_e.609,car,0.91,
f_W_peak_e.611,23433.00,W2C_0,2.30,0.00,0.00,23803.00,C2E_3,483.20,10.81,370.00,997.70,164.00,17,0.00,292.21,0,tripinfo_f_W_peak_e.611,motorcycle,0.93,
f_E_peak_e.582,23346.00,E2C_0,4.60,0.00,0.00,23804.00,C2N_2,483.20,14.90,458.00,991.47,282.00,11,0.00,391.97,0,tripinfo_f_E_peak_e.582,car,1.10,
f_E_peak_e.682,23646.00,E2C_0,4.60,0.00,0.00,23804.00,C2S_0,483.20,11.06,158.00,970.83,44.00,3,0.00,76.73,0,tripinfo_f_E_peak_e.682,car,0.88,
f_W_peak_e.697,23691.00,W2C_0,3.10,0.00,0.00,23804.00,C2E_2,483.20,14.20,113.00,996.90,5.00,3,0.00,49.74,0,tripinfo_f_W_peak_e.697,rickshaw,1.14,
f_S_peak_e.705,23715.00,S2C_0,2.30,0.00,0.00,23804.00,C2W_0,483.20,14.20,89.00,973.13,13.00,1,0.00,26.21,0,tripinfo_f_S_peak_e.705,motorcycle,1.13,
f_W_peak_e.618,23454.00,W2C_0,8.10,0.00,0.00,23805.00,C2E_1,483.20,12.87,351.00,991.90,144.00,13,0.00,273.11,0,tripinfo_f_W_peak_e.618,truck,0.93,
f_W_peak_e.614,23442.00,W2C_0,4.60,0.00,0.00,23806.00,C2E_0,483.20,11.69,364.00,995.40,154.00,14,0.00,282.73,0,tripinfo_f_W_peak_e.614,car,0.88,
f_S_peak_e.710,23730.00,S2C_0,4.60,0.00,0.00,23809.00,C2W_0,483.20,13.78,79.00,970.83,0.00,0,0.00,12.66,0,tripinfo_f_S_peak_e.710,car,1.08,
f_N_peak_e.439,22917.00,N2C_0,4.60,0.00,0.00,23810.00,C2S_0,483.20,13.65,893.00,995.40,464.00,36,0.00,825.79,0,tripinfo_f_N_peak_e.439,car,1.07,
f_E_peak_e.595,23385.00,E2C_0,4.60,0.00,0.00,23810.00,C2N_1,483.20,12.94,425.00,991.47,236.00,11,0.00,350.63,0,tripinfo_f_E_peak_e.595,car,0.98,
f_S_peak_e.703,23709.00,S2C_0,2.30,0.00,0.00,23810.00,C2N_0,483.20,13.06,101.00,997.70,11.00,1,0.00,28.03,0,tripinfo_f_S_peak_e.703,motorcycle,0.98,
f_S_peak_e.708,23724.00,S2C_0,2.30,0.00,0.00,23812.00,C2N_1,483.20,13.62,88.00,997.70,1.00,1,0.00,15.51,0,tripinfo_f_S_peak_e.708,motorcycle,0.99,
f_S_peak_e.706,23718.00,S2C_0,4.60,0.00,0.00,23813.00,C2W_0,483.20,12.06,95.00,970.83,4.00,1,0.00,16.07,0,tripinfo_f_S_peak_e.706,car,0.90,
f_S_peak_e.712,23736.00,S2C_0,2.30,0.00,0.00,23814.00,C2W_1,483.20,14.08,78.00,973.13,0.00,0,0.00,11.35,0,tripinfo_f_S_peak_e.712,motorcycle,1.07,
f_N_peak_e.625,23475.00,N2C_0,2.30,0.00,0.00,23818.00,C2S_0,483.20,11.38,343.00,997.70,209.00,19,0.00,268.56,0,tripinfo_f_N_peak_e.625,motorcycle,0.97,
f_N_peak_e.611,23433.00,N2C_0,2.30,0.00,0.00,23819.00,C2S_0,483.20,11.43,386.00,997.70,209.00,20,0.00,305.09,0,tripinfo_f_N_peak_e.611,motorcycle,0.89,
f_N_peak_e.621,23464.00,N2C_0,4.60,0.00,1.00,23819.00,C2S_2,483.20,12.94,355.00,995.40,235.00,17,0.00,281.88,0,tripinfo_f_N_peak_e.621,car,0.99,
f_S_peak_e.704,23712.00,S2C_0,2.30,0.00,0.00,23819.00,C2N_0,483.20,9.74,107.00,997.70,6.00,1,0.00,22.93,0,tripinfo_f_S_peak_e.704,motorcycle,0.86,
f_S_peak_e.707,23721.00,S2C_0,2.30,0.00,0.00,23819.00,C2N_1,483.20,10.46,98.00,997.70,0.00,0,0.00,17.07,0,tripinfo_f_S_peak_e.707,motorcycle,0.89,
f_S_peak_e.711,23733.00,S2C_0,4.60,0.00,0.00,23820.00,C2N_0,483.20,11.53,87.00,995.40,0.00,0,0.00,7.97,0,tripinfo_f_S_peak_e.711,car,0.91,
f_N_peak_e.487,23061.00,N2C_0,2.30,0.00,0.00,23821.00,C2S_2,483.20,11.96,760.00,997.70,393.00,35,0.00,685.39,0,tripinfo_f_N_peak_e.487,motorcycle,0.97,
f_E_peak_e.695,23685.00,E2C_0,4.60,0.00,0.00,23823.00,C2S_1,483.20,13.82,138.00,970.83,35.00,3,0.00,71.74,0,tripinfo_f_E_peak_e.695,car,1.07,
f_E_peak_e.696,23688.00,E2C_0,3.10,0.00,0.00,23823.00,C2S_2,483.20,16.16,135.00,972.33,32.00,3,0.00,74.69,0,tripinfo_f_E_peak_e.696,rickshaw,1.18,
f_S_peak_e.695,23685.00,S2C_0,4.60,0.00,0.00,23824.00,C2E_0,483.20,12.19,139.00,991.47,36.00,3,0.00,61.65,0,tripinfo_f_S_peak_e.695,car,0.94,
f_W_peak_e.619,23459.00,W2C_0,8.10,0.00,2.00,23825.00,C2E_1,483.20,14.47,366.00,991.90,151.00,14,0.00,297.76,0,tripinfo_f_W_peak_e.619,truck,1.06,
f_W_peak_e.624,23472.00,W2C_0,2.30,0.00,0.00,23825.00,C2E_2,483.20,12.76,353.00,997.70,135.00,20,0.00,283.01,0,tripinfo_f_W_peak_e.624,motorcycle,1.03,
f_E_peak_e.693,23679.00,E2C_0,3.10,0.00,0.00,23825.00,C2S_1,483.20,13.70,146.00,972.33,38.00,3,0.00,75.20,0,tripinfo_f_E_peak_e.693,rickshaw,1.00,
f_W_peak_e.620,23463.00,W2C_0,4.60,0.00,3.00,23826.00,C2E_0,483.20,12.36,363.00,995.40,151.00,15,0.00,286.45,0,tripinfo_f_W_peak_e.620,car,0.95,
f_N_peak_e.461,22983.00,N2C_0,2.30,0.00,0.00,23827.00,C2S_0,483.20,10.94,844.00,997.70,427.00,48,0.00,753.03,0,tripinfo_f_N_peak_e.461,motorcycle,0.79,
f_W_peak_e.710,23730.00,W2C_0,2.30,0.00,0.00,23829.00,C2N_0,483.20,11.34,99.00,973.13,2.00,1,0.00,17.61,0,tripinfo_f_W_peak_e.710,motorcycle,0.87,
f_W_peak_e.715,23745.00,W2C_0,3.10,0.00,0.00,23829.00,C2N_1,483.20,13.72,84.00,972.33,0.00,0,0.00,12.23,0,tripinfo_f_W_peak_e.715,rickshaw,0.99,
f_W_peak_e.711,23733.00,W2C_0,3.10,0.00,0.00,23830.00,C2S_2,483.20,15.77,97.00,992.97,13.00,2,0.00,35.35,0,tripinfo_f_W_peak_e.711,rickshaw,1.18,
f_W_peak_e.622,23468.00,W2C_0,4.60,0.00,2.00,23831.00,C2E_0,483.20,12.68,363.00,995.40,141.00,14,0.00,285.34,0,tripinfo_f_W_peak_e.622,car,0.93,
f_W_peak_e.625,23475.00,W2C_0,2.30,0.00,0.00,23831.00,C2E_1,483.20,14.32,356.00,997.70,135.00,21,0.00,286.40,0,tripinfo_f_W_peak_e.625,motorcycle,1.04,
f_W_peak_e.635,23505.00,W2C_0,4.60,0.00,0.00,23832.00,C2E_2,483.20,12.02,327.00,995.40,92.00,12,0.00,249.36,0,tripinfo_f_W_peak_e.635,car,0.92,
f_E_peak_e.705,23715.00,E2C_0,2.30,0.00,0.00,23834.00,C2S_0,483.20,11.37,119.00,973.13,15.00,3,0.00,42.63,0,tripinfo_f_E_peak_e.705,motorcycle,0.93,
f_W_peak_e.626,23478.00,W2C_0,4.60,0.00,0.00,23835.00,C2E_0,483.20,11.32,357.00,995.40,119.00,14,0.00,270.43,0,tripinfo_f_W_peak_e.626,car,0.83,
f_W_peak_e.637,23511.00,W2C_0,2.30,0.00,0.00,23836.00,C2E_1,483.20,11.61,325.00,997.70,83.00,15,0.00,247.52,0,tripinfo_f_W_peak_e.637,motorcycle,0.93,
f_S_peak_e.714,23742.00,S2C_0,3.10,0.00,0.00,23837.00,C2N_1,483.20,16.45,95.00,996.90,14.00,1,0.00,34.99,0,tripinfo_f_S_peak_e.714,rickshaw,1.25,
f_S_peak_e.716,23748.00,S2C_0,2.30,0.00,0.00,23837.00,C2N_0,483.20,13.87,89.00,997.70,6.00,1,0.00,22.92,0,tripinfo_f_S_peak_e.716,motorcycle,1.09,
f_E_peak_e.598,23394.00,E2C_0,4.60,0.00,0.00,23838.00,C2N_1,483.20,12.63,444.00,991.47,243.00,12,0.00,365.99,0,tripinfo_f_E_peak_e.598,car,0.92,
f_N_peak_e.656,23568.00,N2C_0,3.10,0.00,0.00,23838.00,C2E_1,483.20,13.36,270.00,972.33,146.00,12,0.00,203.63,0,tripinfo_f_N_peak_e.656,rickshaw,1.07,
f_S_peak_e.693,23681.00,S2C_0,12.10,0.00,2.00,23838.00,C2E_2,483.20,13.67,157.00,983.97,46.00,5,0.00,85.72,0,tripinfo_f_S_peak_e.693,bus,1.00,
f_S_peak_e.713,23739.00,S2C_0,3.10,0.00,0.00,23838.00,C2W_0,483.20,14.30,99.00,972.33,14.00,1,0.00,30.30,0,tripinfo_f_S_peak_e.713,rickshaw,1.04,
f_W_peak_e.629,23487.00,W2C_0,4.60,0.00,0.00,23839.00,C2E_0,483.20,11.00,352.00,995.40,125.00,20,0.00,266.20,0,tripinfo_f_W_peak_e.629,car,0.84,
f_N_peak_e.657,23573.00,N2C_0,8.10,0.00,2.00,23840.00,C2E_1,483.20,13.84,267.00,967.33,144.00,10,0.00,196.92,0,tripinfo_f_N_peak_e.657,truck,1.01,
f_S_peak_e.699,23697.00,S2C_0,4.60,0.00,0.00,23841.00,C2E_2,483.20,13.16,144.00,991.47,37.00,4,0.00,74.14,0,tripinfo_f_S_peak_e.699,car,1.04,
f_E_peak_e.600,23400.00,E2C_0,4.60,0.00,0.00,23842.00,C2N_2,483.20,14.72,442.00,991.47,244.00,12,0.00,374.55,0,tripinfo_f_E_peak_e.600,car,1.07,
f_S_peak_e.717,23751.00,S2C_0,4.60,0.00,0.00,23844.00,C2N_0,483.20,11.82,93.00,995.40,2.00,1,0.00,14.21,0,tripinfo_f_S_peak_e.717,car,0.91,
f_S_peak_e.721,23763.00,S2C_0,2.30,0.00,0.00,23845.00,C2N_1,483.20,14.69,82.00,997.70,0.00,0,0.00,13.95,0,tripinfo_f_S_peak_e.721,motorcycle,1.07,
f_S_peak_e.715,23745.00,S2C_0,3.10,0.00,0.00,23847.00,C2N_0,483.20,11.81,102.00,996.90,2.00,1,0.00,20.36,0,tripinfo_f_S_peak_e.715,rickshaw,0.88,
f_N_peak_e.493,23079.00,N2C_0,2.30,0.00,0.00,23848.00,C2S_0,483.20,14.30,769.00,997.70,415.00,42,0.00,700.19,0,tripinfo_f_N_peak_e.493,motorcycle,1.05,
f_S_peak_e.720,23761.00,S2C_0,4.60,0.00,1.00,23849.00,C2N_0,483.20,11.91,88.00,995.40,0.00,0,0.00,7.24,0,tripinfo_f_S_peak_e.720,car,0.89,
f_N_peak_e.434,22904.00,N2C_0,8.10,0.00,2.00,23852.00,C2S_0,483.20,13.15,948.00,991.90,540.00,39,0.00,873.04,0,tripinfo_f_N_peak_e.434,truck,0.96,
f_E_peak_e.720,23762.00,E2C_0,4.60,0.00,2.00,23853.00,C2S_1,483.20,14.29,91.00,970.83,10.00,1,0.00,24.30,0,tripinfo_f_E_peak_e.720,car,1.06,
f_E_peak_e.544,23233.00,E2C_0,4.60,0.00,1.00,23854.00,C2W_0,483.20,15.57,621.00,995.40,304.00,33,0.00,558.03,0,tripinfo_f_E_peak_e.544,car,1.14,
f_W_peak_e.641,23523.00,W2C_0,4.60,0.00,0.00,23854.00,C2E_0,483.20,12.85,331.00,995.40,89.00,15,0.00,258.71,0,tripinfo_f_W_peak_e.641,car,1.00,
f_W_peak_e.632,23496.00,W2C_0,4.60,0.00,0.00,23856.00,C2E_0,483.20,11.69,360.00,995.40,130.00,15,0.00,282.37,0,tripinfo_f_W_peak_e.632,car,0.93,
f_W_peak_e.720,23760.00,W2C_0,4.60,0.00,0.00,23856.00,C2N_0,483.20,12.21,96.00,970.83,5.00,1,0.00,16.88,0,tripinfo_f_W_peak_e.720,car,0.89,
f_W_peak_e.640,23520.00,W2C_0,3.10,0.00,0.00,23858.00,C2E_0,483.20,13.39,338.00,996.90,97.00,17,0.00,264.45,0,tripinfo_f_W_peak_e.640,rickshaw,0.98,
f_W_peak_e.654,23562.00,W2C_0,2.30,0.00,0.00,23858.00,C2E_3,483.20,15.32,296.00,997.70,61.00,15,0.00,239.25,0,tripinfo_f_W_peak_e.654,motorcycle,1.27,
f_S_peak_e.702,23706.00,S2C_0,12.10,0.00,0.00,23858.00,C2E_2,483.20,13.76,152.00,983.97,40.00,4,0.00,79.80,0,tripinfo_f_S_peak_e.702,bus,1.00,
f_W_peak_e.642,23526.00,W2C_0,2.30,0.00,0.00,23861.00,C2E_2,483.20,12.27,335.00,997.70,77.00,17,0.00,259.32,0,tripinfo_f_W_peak_e.642,motorcycle,0.95,
f_W_peak_e.646,23538.00,W2C_0,2.30,0.00,0.00,23861.00,C2E_1,483.20,12.92,323.00,997.70,76.00,16,0.00,250.16,0,tripinfo_f_W_peak_e.646,motorcycle,0.99,
f_W_peak_e.644,23532.00,W2C_0,2.30,0.00,0.00,23862.00,C2E_0,483.20,10.94,330.00,997.70,74.00,21,0.00,249.45,0,tripinfo_f_W_peak_e.644,motorcycle,0.90,
f_W_peak_e.653,23561.00,W2C_0,2.30,0.00,2.00,23862.00,C2E_2,483.20,14.20,301.00,997.70,60.00,21,0.00,237.63,0,tripinfo_f_W_peak_e.653,motorcycle,1.13,
f_W_peak_e.656,23568.00,W2C_0,4.60,0.00,0.00,23862.00,C2E_3,483.20,12.93,294.00,995.40,56.00,17,0.00,222.63,0,tripinfo_f_W_peak_e.656,car,1.01,
f_W_peak_e.655,23565.00,W2C_0,2.30,0.00,0.00,23863.00,C2E_1,483.20,13.34,298.00,997.70,66.00,17,0.00,231.08,0,tripinfo_f_W_peak_e.655,motorcycle,1.08,
f_E_peak_e.706,23718.00,E2C_0,2.30,0.00,0.00,23863.00,C2S_0,483.20,11.44,145.00,973.13,32.00,3,0.00,59.94,0,tripinfo_f_E_peak_e.706,motorcycle,0.84,
f_E_peak_e.549,23247.00,E2C_0,12.10,0.00,0.00,23864.00,C2W_1,483.20,13.79,617.00,987.90,257.00,23,0.00,545.71,0,tripinfo_f_E_peak_e.549,bus,1.00,
f_N_peak_e.501,23103.00,N2C_0,4.60,0.00,0.00,23865.00,C2S_1,483.20,15.46,762.00,995.40,485.00,32,0.00,697.72,0,tripinfo_f_N_peak_e.501,car,1.12,
f_W_peak_e.725,23775.00,W2C_0,4.60,0.00,0.00,23865.00,C2N_0,483.20,10.89,90.00,970.83,0.00,0,0.00,8.42,0,tripinfo_f_W_peak_e.725,car,0.87,
f_E_peak_e.547,23241.00,E2C_0,12.10,0.00,0.00,23867.00,C2W_2,483.20,13.78,626.00,987.90,279.00,32,0.00,554.15,0,tripinfo_f_E_peak_e.547,bus,1.00,
f_E_peak_e.606,23418.00,E2C_0,8.10,0.00,0.00,23867.00,C2N_1,483.20,14.47,449.00,987.97,235.00,14,0.00,379.96,0,tripinfo_f_E_peak_e.606,truck,1.04,
f_E_peak_e.548,23245.00,E2C_0,4.60,0.00,1.00,23868.00,C2W_2,483.20,11.43,623.00,995.40,264.00,25,0.00,539.33,0,tripinfo_f_E_peak_e.548,car,0.86,
f_W_peak_e.651,23555.00,W2C_0,3.10,0.00,2.00,23868.00,C2E_0,483.20,11.42,313.00,996.90,67.00,13,0.00,225.53,0,tripinfo_f_W_peak_e.651,rickshaw,0.83,
f_N_peak_e.440,22920.00,N2C_0,4.60,0.00,0.00,23869.00,C2S_1,483.20,12.45,949.00,995.40,545.00,36,0.00,875.53,0,tripinfo_f_N_peak_e.440,car,0.98,
f_N_peak_e.441,22923.00,N2C_0,8.10,0.00,0.00,23870.00,C2S_2,483.20,14.62,947.00,991.90,514.00,36,0.00,878.67,0,tripinfo_f_N_peak_e.441,truck,1.05,
f_N_peak_e.447,22941.00,N2C_0,2.30,0.00,0.00,23870.00,C2S_0,483.20,14.29,929.00,997.70,521.00,47,0.00,861.18,0,tripinfo_f_N_peak_e.447,motorcycle,1.07,
f_S_peak_e.726,23778.00,S2C_0,4.60,0.00,0.00,23870.00,C2W_3,483.20,14.95,92.00,970.83,10.00,1,0.00,30.11,0,tripinfo_f_S_peak_e.726,car,1.15,
f_N_peak_e.448,22944.00,N2C_0,4.60,0.00,0.00,23871.00,C2S_1,483.20,15.14,927.00,995.40,484.00,44,0.00,864.28,0,tripinfo_f_N_peak_e.448,car,1.16,
f_N_peak_e.483,23049.00,N2C_0,2.30,0.00,0.00,23871.00,C2S_0,483.20,15.58,822.00,997.70,431.00,42,0.00,766.81,0,tripinfo_f_N_peak_e.483,motorcycle,1.31,
f_N_peak_e.668,23604.00,N2C_0,3.10,0.00,0.00,23872.00,C2E_0,483.20,15.28,268.00,972.33,135.00,14,0.00,207.29,0,tripinfo_f_N_peak_e.668,rickshaw,1.16,
f_E_peak_e.545,23235.00,E2C_0,4.60,0.00,0.00,23873.00,C2W_1,483.20,9.07,638.00,995.40,275.00,26,0.00,541.49,0,tripinfo_f_E_peak_e.545,car,0.75,
f_E_peak_e.546,23238.00,E2C_0,2.30,0.00,0.00,23874.00,C2W_0,483.20,9.36,636.00,997.70,284.00,37,0.00,542.64,0,tripinfo_f_E_peak_e.546,motorcycle,0.77,
f_N_peak_e.649,23547.00,N2C_0,3.10,0.00,0.00,23875.00,C2S_0,483.20,15.61,328.00,996.90,161.00,17,0.00,263.34,0,tripinfo_f_N_peak_e.649,rickshaw,1.12,
f_N_peak_e.672,23616.00,N2C_0,4.60,0.00,0.00,23875.00,C2E_0,483.20,15.57,259.00,970.83,127.00,12,0.00,195.86,0,tripinfo_f_N_peak_e.672,car,1.13,
f_N_peak_e.653,23559.00,N2C_0,3.10,0.00,0.00,23878.00,C2S_0,483.20,14.29,319.00,996.90,143.00,14,0.00,252.72,0,tripinfo_f_N_peak_e.653,rickshaw,1.08,
f_N_peak_e.454,22965.00,N2C_0,2.30,0.00,3.00,23879.00,C2S_0,483.20,11.42,914.00,997.70,481.00,49,0.00,837.13,0,tripinfo_f_N_peak_e.454,motorcycle,0.94,
f_N_peak_e.509,23128.00,N2C_0,4.60,0.00,1.00,23882.00,C2S_1,483.20,12.82,754.00,995.40,474.00,29,0.00,679.31,0,tripinfo_f_N_peak_e.509,car,0.97,
f_N_peak_e.450,22950.00,N2C_0,12.10,0.00,0.00,23883.00,C2S_0,483.20,13.67,933.00,987.90,508.00,41,0.00,860.94,0,tripinfo_f_N_peak_e.450,bus,1.00,
f_W_peak_e.721,23763.00,W2C_0,4.60,0.00,0.00,23884.00,C2S_3,483.20,12.07,121.00,991.47,23.00,2,0.00,41.36,0,tripinfo_f_W_peak_e.721,car,0.90,
f_N_peak_e.482,23046.00,N2C_0,2.30,0.00,0.00,23885.00,C2S_1,483.20,9.99,839.00,997.70,439.00,39,0.00,755.28,0,tripinfo_f_N_peak_e.482,motorcycle,0.86,
f_N_peak_e.523,23169.00,N2C_0,2.30,0.00,0.00,23886.00,C2S_0,483.20,11.90,717.00,997.70,440.00,25,0.00,639.13,0,tripinfo_f_N_peak_e.523,motorcycle,0.93,
f_N_peak_e.503,23109.00,N2C_0,4.60,0.00,0.00,23887.00,C2S_2,483.20,12.89,778.00,995.40,437.00,34,0.00,706.04,0,tripinfo_f_N_peak_e.503,car,1.01,
f_S_peak_e.723,23769.00,S2C_0,2.30,0.00,0.00,23887.00,C2N_0,483.20,11.42,118.00,997.70,24.00,2,0.00,42.12,0,tripinfo_f_S_peak_e.723,motorcycle,0.96,
f_W_peak_e.723,23770.00,W2C_0,4.60,0.00,1.00,23887.00,C2S_3,483.20,11.56,117.00,991.47,15.00,1,0.00,34.74,0,tripinfo_f_W_peak_e.723,car,0.87,
f_S_peak_e.733,23799.00,S2C_0,2.30,0.00,0.00,23887.00,C2W_0,483.20,12.58,88.00,973.13,0.00,0,0.00,13.29,0,tripinfo_f_S_peak_e.733,motorcycle,0.96,
f_W_peak_e.716,23748.00,W2C_0,2.30,0.00,0.00,23888.00,C2S_1,483.20,9.64,140.00,993.77,28.00,2,0.00,50.59,0,tripinfo_f_W_peak_e.716,motorcycle,0.81,
f_S_peak_e.722,23766.00,S2C_0,4.60,0.00,0.00,23889.00,C2E_3,483.20,15.55,123.00,991.47,27.00,2,0.00,61.28,0,tripinfo_f_S_peak_e.722,car,1.18,
f_S_peak_e.728,23784.00,S2C_0,2.30,0.00,0.00,23889.00,C2N_1,483.20,11.93,105.00,997.70,9.00,1,0.00,30.10,0,tripinfo_f_S_peak_e.728,motorcycle,0.96,
f_N_peak_e.642,23526.00,N2C_0,4.60,0.00,0.00,23890.00,C2W_1,483.20,12.25,364.00,991.47,224.00,15,0.00,288.79,0,tripinfo_f_N_peak_e.642,car,0.96,
f_E_peak_e.729,23787.00,E2C_0,3.10,0.00,0.00,23890.00,C2S_0,483.20,13.82,103.00,972.33,17.00,1,0.00,33.79,0,tripinfo_f_E_peak_e.729,rickshaw,1.03,
f_N_peak_e.686,23658.00,N2C_0,2.30,0.00,0.00,23891.00,C2E_0,483.20,10.76,233.00,973.13,88.00,9,0.00,149.26,0,tripinfo_f_N_peak_e.686,motorcycle,0.84,
f_S_peak_e.718,23754.00,S2C_0,2.30,0.00,0.00,23891.00,C2E_2,483.20,12.08,137.00,993.77,33.00,3,0.00,63.74,0,tripinfo_f_S_peak_e.718,motorcycle,0.98,
f_E_peak_e.736,23808.00,E2C_0,4.60,0.00,0.00,23891.00,C2S_0,483.20,15.17,83.00,970.83,4.00,1,0.00,21.13,0,tripinfo_f_E_peak_e.736,car,1.15,
f_W_peak_e.657,23571.00,W2C_0,2.30,0.00,0.00,23892.00,C2E_1,483.20,13.34,321.00,997.70,73.00,16,0.00,248.19,0,tripinfo_f_W_peak_e.657,motorcycle,1.00,
f_S_peak_e.724,23772.00,S2C_0,2.30,0.00,0.00,23892.00,C2N_0,483.20,10.84,120.00,997.70,15.00,2,0.00,37.02,0,tripinfo_f_S_peak_e.724,motorcycle,0.87,
f_E_peak_e.730,23790.00,E2C_0,2.30,0.00,0.00,23892.00,C2S_1,483.20,13.93,102.00,973.13,14.00,1,0.00,34.28,0,tripinfo_f_E_peak_e.730,motorcycle,1.05,
f_W_peak_e.733,23799.00,W2C_0,2.30,0.00,0.00,23892.00,C2N_1,483.20,12.87,93.00,973.13,6.00,1,0.00,21.21,0,tripinfo_f_W_peak_e.733,motorcycle,0.99,
f_W_peak_e.659,23577.00,W2C_0,2.30,0.00,0.00,23893.00,C2E_1,483.20,13.82,316.00,997.70,74.00,17,0.00,245.34,0,tripinfo_f_W_peak_e.659,motorcycle,1.02,
f_E_peak_e.740,23820.00,E2C_0,2.30,0.00,0.00,23893.00,C2S_0,483.20,15.13,73.00,973.13,0.00,0,0.00,14.90,0,tripinfo_f_E_peak_e.740,motorcycle,1.23,
f_E_peak_e.552,23256.00,E2C_0,2.30,0.00,0.00,23894.00,C2W_0,483.20,14.49,638.00,997.70,279.00,33,0.00,569.32,0,tripinfo_f_E_peak_e.552,motorcycle,1.06,
f_W_peak_e.660,23580.00,W2C_0,2.30,0.00,0.00,23894.00,C2E_3,483.20,13.62,314.00,997.70,72.00,20,0.00,243.47,0,tripinfo_f_W_peak_e.660,motorcycle,1.03,
f_E_peak_e.570,23310.00,E2C_0,2.30,0.00,0.00,23895.00,C2W_3,483.20,14.92,585.00,997.70,250.00,34,0.00,525.34,0,tripinfo_f_E_peak_e.570,motorcycle,1.22,
f_E_peak_e.561,23283.00,E2C_0,2.30,0.00,0.00,23896.00,C2W_0,483.20,13.70,613.00,997.70,272.00,33,0.00,545.13,0,tripinfo_f_E_peak_e.561,motorcycle,1.06,
f_W_peak_e.665,23596.00,W2C_0,4.60,0.00,1.00,23896.00,C2E_2,483.20,13.03,300.00,995.40,69.00,18,0.00,226.72,0,tripinfo_f_W_peak_e.665,car,0.99,
f_W_peak_e.663,23590.00,W2C_0,4.60,0.00,1.00,23897.00,C2E_0,483.20,11.20,307.00,995.40,75.00,14,0.00,226.25,0,tripinfo_f_W_peak_e.663,car,0.90,
f_W_peak_e.664,23592.00,W2C_0,12.10,0.00,0.00,23897.00,C2E_1,483.20,13.84,305.00,987.90,71.00,9,0.00,233.74,0,tripinfo_f_W_peak_e.664,bus,1.00,
f_E_peak_e.551,23253.00,E2C_0,2.30,0.00,0.00,23899.00,C2W_0,483.20,11.58,646.00,997.70,285.00,39,0.00,568.53,0,tripinfo_f_E_peak_e.551,motorcycle,0.93,
f_E_peak_e.560,23281.00,E2C_0,2.30,0.00,1.00,23899.00,C2W_1,483.20,12.54,618.00,997.70,267.00,35,0.00,544.18,0,tripinfo_f_E_peak_e.560,motorcycle,0.98,
f_W_peak_e.668,23604.00,W2C_0,2.30,0.00,0.00,23899.00,C2E_2,483.20,14.14,295.00,997.70,64.00,19,0.00,224.10,0,tripinfo_f_W_peak_e.668,motorcycle,1.02,
