timestep,lane_id,queueing_time,queueing_length,queueing_length_experimental
30180.00,E2C_3,60.00,470.35,361.73
30180.00,N2C_0,16.00,229.13,229.13
30180.00,N2C_1,36.00,274.78,314.11
30180.00,N2C_2,117.00,433.66,361.49
30180.00,N2C_3,117.00,443.54,362.71
30180.00,S2C_0,30.00,435.62,28.07
30180.00,S2C_1,25.00,474.70,362.34
30180.00,S2C_2,94.00,474.45,362.23
30180.00,S2C_3,108.00,472.33,362.64
30180.00,W2C_0,63.00,61.60,61.60
30180.00,W2C_1,118.00,115.22,122.90
30180.00,W2C_2,118.00,115.39,115.39
30180.00,W2C_3,53.00,80.72,80.72
30240.00,E2C_0,19.00,388.49,362.63
30240.00,E2C_1,26.00,463.31,365.15
30240.00,E2C_2,59.00,468.59,362.30
30240.00,E2C_3,51.00,468.61,361.13
30240.00,N2C_0,66.00,308.93,341.11
30240.00,N2C_1,58.00,294.01,349.76
30240.00,N2C_2,177.00,459.45,361.61
30240.00,N2C_3,175.00,462.06,363.72
30240.00,S2C_0,54.00,190.68,201.88
30240.00,S2C_1,54.00,477.96,363.81
30240.00,S2C_2,88.00,471.45,365.73
30240.00,S2C_3,106.00,474.67,366.07
30240.00,W2C_2,2.00,3.20,3.20
30240.00,W2C_3,4.00,3.20,26.29
30300.00,E2C_0,48.00,482.28,306.56
30300.00,E2C_1,86.00,462.42,361.31
30300.00,E2C_2,119.00,476.72,362.17
30300.00,E2C_3,107.00,476.38,364.69
30300.00,N2C_0,9.00,400.01,270.41
30300.00,N2C_1,4.00,429.29,363.01
30300.00,N2C_2,71.00,465.76,359.74
30300.00,N2C_3,80.00,471.85,362.43
30300.00,S2C_0,17.00,461.62,196.96
30300.00,S2C_1,21.00,472.99,356.53
30300.00,S2C_2,100.00,475.66,363.87
30300.00,S2C_3,62.00,473.96,362.44
30300.00,W2C_0,45.00,32.61,32.61
30300.00,W2C_1,48.00,22.41,22.41
30300.00,W2C_2,17.00,23.71,23.71
30300.00,W2C_3,60.00,61.71,61.71
30360.00,E2C_0,89.00,473.75,362.82
30360.00,E2C_1,25.00,430.68,362.10
30360.00,E2C_2,112.00,471.28,361.73
30360.00,E2C_3,121.00,470.73,364.53
30360.00,N2C_0,63.00,375.05,358.88
30360.00,N2C_1,57.00,332.32,360.73
30360.00,N2C_2,100.00,471.81,364.31
30360.00,N2C_3,110.00,473.21,361.68
30360.00,S2C_0,47.00,265.63,277.36
30360.00,S2C_1,60.00,430.60,349.65
30360.00,S2C_2,114.00,449.87,366.55
30360.00,S2C_3,110.00,460.19,361.65
30360.00,W2C_2,4.00,5.24,5.24
30360.00,W2C_3,2.00,5.50,5.50
30420.00,:Center_3_0,0.00,0.00,11.99
30420.00,E2C_0,40.00,443.03,331.07
30420.00,E2C_1,65.00,474.73,364.37
30420.00,E2C_2,161.00,472.25,362.08
30420.00,E2C_3,97.00,474.61,363.91
30420.00,N2C_0,36.00,479.67,368.73
30420.00,N2C_1,23.00,473.83,364.94
30420.00,N2C_2,48.00,472.44,337.50
30420.00,N2C_3,96.00,470.42,361.13
30420.00,S2C_0,14.00,369.44,362.44
30420.00,S2C_1,20.00,417.82,363.06
30420.00,S2C_2,104.00,471.29,368.86
30420.00,S2C_3,160.00,471.73,361.62
30420.00,W2C_0,57.00,22.11,22.11
30420.00,W2C_1,43.00,57.41,57.41
30420.00,W2C_2,42.00,55.15,55.15
30420.00,W2C_3,26.00,23.50,23.50
30480.00,E2C_0,49.00,474.92,271.36
30480.00,E2C_1,25.00,472.79,363.63
30480.00,E2C_2,169.00,471.30,362.06
30480.00,E2C_3,52.00,472.22,363.99
30480.00,N2C_0,51.00,254.10,265.95
30480.00,N2C_1,61.00,469.47,348.72
30480.00,N2C_2,76.00,471.41,362.44
30480.00,N2C_3,64.00,466.63,366.47
30480.00,S2C_0,48.00,476.79,299.82
30480.00,S2C_1,80.00,463.26,361.57
30480.00,S2C_2,115.00,474.01,365.66
30480.00,S2C_3,104.00,469.14,363.86
30480.00,W2C_0,3.00,5.50,5.50
30480.00,W2C_2,2.00,9.00,9.00
30480.00,W2C_3,2.00,13.00,13.00
30540.00,:Center_3_0,45.00,15.11,11.72
30540.00,E2C_0,56.00,362.76,362.76
30540.00,E2C_1,54.00,443.21,363.79
30540.00,E2C_2,130.00,474.49,361.41
30540.00,E2C_3,69.00,471.69,361.90
30540.00,N2C_0,18.00,426.97,361.74
30540.00,N2C_1,18.00,362.68,362.68
30540.00,N2C_2,46.00,466.18,365.71
30540.00,N2C_3,18.00,465.68,364.04
30540.00,S2C_0,44.00,396.63,367.58
30540.00,S2C_1,45.00,414.81,361.40
30540.00,S2C_2,175.00,464.59,362.34
30540.00,S2C_3,64.00,454.16,363.41
30540.00,W2C_0,50.00,25.91,25.91
30540.00,W2C_1,46.00,37.81,44.90
30540.00,W2C_2,50.00,39.01,39.01
30540.00,W2C_3,55.00,27.00,27.00
30600.00,E2C_0,94.00,469.48,363.51
30600.00,E2C_1,107.00,376.08,361.86
30600.00,E2C_2,56.00,469.63,363.04
30600.00,E2C_3,59.00,473.14,361.27
30600.00,N2C_0,49.00,480.04,68.53
30600.00,N2C_1,60.00,465.84,333.25
30600.00,N2C_2,72.00,458.94,365.67
30600.00,N2C_3,62.00,461.71,364.06
30600.00,S2C_0,104.00,476.35,362.01
30600.00,S2C_1,105.00,472.53,360.75
30600.00,S2C_2,235.00,477.39,361.65
30600.00,S2C_3,82.00,461.23,363.02
30600.00,W2C_2,1.00,4.03,4.03
30600.00,W2C_3,2.00,3.22,3.22
30660.00,:Center_3_0,0.00,0.00,10.61
30660.00,E2C_0,154.00,468.79,310.03
30660.00,E2C_1,167.00,453.53,362.36
30660.00,E2C_2,106.00,427.64,364.36
30660.00,E2C_3,74.00,470.77,362.99
30660.00,N2C_0,4.00,447.20,251.44
30660.00,N2C_1,13.00,476.11,363.43
30660.00,N2C_2,18.00,467.86,361.64
30660.00,N2C_3,16.00,450.61,367.04
30660.00,S2C_0,139.00,476.68,315.35
30660.00,S2C_1,52.00,467.28,364.10
30660.00,S2C_2,295.00,470.17,364.62
30660.00,S2C_3,100.00,459.65,363.47
30660.00,W2C_0,9.00,12.50,12.50
30660.00,W2C_1,56.00,39.01,39.01
30660.00,W2C_2,55.00,37.21,44.32
30660.00,W2C_3,37.00,24.91,24.91
30720.00,E2C_0,214.00,482.18,331.27
30720.00,E2C_1,227.00,450.09,365.85
30720.00,E2C_2,110.00,452.67,363.53
30720.00,E2C_3,58.00,468.57,362.98
30720.00,N2C_0,13.00,12.93,12.93
30720.00,N2C_1,59.00,464.61,318.11
30720.00,N2C_2,58.00,459.42,230.85
30720.00,N2C_3,62.00,469.43,362.40
30720.00,S2C_0,159.00,476.44,340.13
30720.00,S2C_1,112.00,470.24,365.03
30720.00,S2C_2,233.00,464.81,362.67
30720.00,S2C_3,107.00,472.39,363.47
30720.00,W2C_1,3.00,3.20,6.49
30720.00,W2C_2,1.00,4.00,4.00
30720.00,W2C_3,0.00,0.00,3.43
30780.00,E2C_0,274.00,473.99,367.76
30780.00,E2C_1,287.00,472.56,364.75
30780.00,E2C_2,99.00,472.04,364.35
30780.00,E2C_3,62.00,455.17,362.86
30780.00,N2C_0,14.00,275.64,347.63
30780.00,N2C_1,19.00,319.75,323.47
30780.00,N2C_2,18.00,369.59,366.39
30780.00,N2C_3,49.00,463.05,362.55
30780.00,S2C_0,54.00,422.32,362.63
30780.00,S2C_1,78.00,445.50,361.57
30780.00,S2C_2,107.00,468.43,363.77
30780.00,S2C_3,94.00,472.38,361.47
30780.00,W2C_0,36.00,36.61,36.61
30780.00,W2C_1,60.00,27.41,27.41
30780.00,W2C_2,53.00,29.61,29.61
30780.00,W2C_3,57.00,16.60,16.60
30840.00,E2C_0,64.00,473.95,364.72
30840.00,E2C_1,33.00,466.13,363.37
30840.00,E2C_2,68.00,467.97,365.13
30840.00,E2C_3,33.00,463.53,364.56
30840.00,N2C_0,60.00,20.40,20.40
30840.00,N2C_1,59.00,322.10,322.10
30840.00,N2C_2,62.00,409.88,363.93
30840.00,N2C_3,60.00,448.78,365.55
30840.00,S2C_0,114.00,475.52,350.09
30840.00,S2C_1,116.00,475.97,361.55
30840.00,S2C_2,117.00,472.99,363.76
30840.00,S2C_3,104.00,470.38,361.46
30900.00,E2C_0,62.00,479.71,335.85
30900.00,E2C_1,59.00,472.95,368.59
30900.00,E2C_2,90.00,471.17,362.50
30900.00,E2C_3,75.00,458.61,361.45
30900.00,N2C_0,0.00,0.00,217.89
30900.00,N2C_1,4.00,225.58,264.39
30900.00,N2C_2,21.00,419.90,363.27
30900.00,N2C_3,48.00,407.10,364.48
30900.00,S2C_0,174.00,481.78,364.97
30900.00,S2C_1,176.00,474.42,366.08
30900.00,S2C_2,177.00,478.69,362.76
30900.00,S2C_3,122.00,470.19,364.96
30900.00,W2C_0,39.00,19.61,19.61
30900.00,W2C_1,46.00,41.41,41.41
30900.00,W2C_2,51.00,48.70,48.70
30900.00,W2C_3,31.00,11.00,11.00
30960.00,E2C_0,26.00,481.08,331.21
30960.00,E2C_1,16.00,475.00,364.23
30960.00,E2C_2,150.00,474.37,361.89
30960.00,E2C_3,76.00,472.57,363.14
30960.00,N2C_0,51.00,52.41,52.41
30960.00,N2C_1,58.00,176.85,190.67
30960.00,N2C_2,60.00,364.08,364.08
30960.00,N2C_3,63.00,405.47,360.67
30960.00,S2C_0,234.00,481.77,364.23
30960.00,S2C_1,236.00,474.07,365.60
30960.00,S2C_2,237.00,477.69,362.76
30960.00,S2C_3,182.00,466.18,364.16
30960.00,W2C_3,18.00,31.45,31.45
31020.00,E2C_0,59.00,476.04,364.85
31020.00,E2C_1,61.00,479.30,361.15
31020.00,E2C_2,48.00,478.86,361.55
31020.00,E2C_3,100.00,470.77,361.45
31020.00,N2C_0,2.00,104.76,114.08
31020.00,N2C_1,5.00,16.90,191.30
31020.00,N2C_2,33.00,355.20,355.20
31020.00,N2C_3,44.00,352.96,359.86
31020.00,S2C_0,125.00,480.84,364.15
31020.00,S2C_1,137.00,470.51,364.22
31020.00,S2C_2,140.00,474.47,362.31
31020.00,S2C_3,224.00,465.77,363.12
31020.00,W2C_1,31.00,44.51,44.51
31020.00,W2C_2,49.00,34.81,39.20
31020.00,W2C_3,55.00,44.31,44.31
31080.00,E2C_0,6.00,172.18,172.18
31080.00,E2C_1,24.00,220.85,267.41
31080.00,E2C_2,39.00,471.90,363.82
31080.00,E2C_3,86.00,469.57,360.93
31080.00,N2C_0,38.00,24.31,24.31
31080.00,N2C_1,62.00,223.91,223.91
31080.00,N2C_2,64.00,298.74,298.74
31080.00,N2C_3,62.00,397.93,363.50
31080.00,S2C_0,101.00,464.08,361.93
31080.00,S2C_1,88.00,476.93,364.21
31080.00,S2C_2,112.00,470.83,362.30
31080.00,S2C_3,109.00,464.34,363.12
31080.00,W2C_2,2.00,3.21,3.21
31080.00,W2C_3,53.00,81.46,81.46
31140.00,:Center_3_0,0.00,0.00,13.24
31140.00,:Center_11_0,50.00,13.91,10.18
31140.00,E2C_0,66.00,384.34,115.48
31140.00,E2C_1,58.00,470.81,363.49
31140.00,E2C_2,77.00,473.69,361.70
31140.00,E2C_3,93.00,467.40,362.93
31140.00,N2C_1,2.00,271.17,313.31
31140.00,N2C_2,61.00,298.74,298.74
31140.00,N2C_3,48.00,397.25,362.50
31140.00,S2C_0,118.00,482.09,361.73
31140.00,S2C_1,35.00,475.92,366.04
31140.00,S2C_2,79.00,463.88,363.53
31140.00,S2C_3,137.00,464.34,363.03
31140.00,W2C_0,44.00,19.50,19.50
31140.00,W2C_1,49.00,37.41,37.41
31140.00,W2C_2,50.00,27.51,27.51
31140.00,W2C_3,111.00,110.16,113.37
31200.00,:Center_15_0,0.00,0.00,8.14
31200.00,E2C_0,5.00,469.59,199.54
31200.00,E2C_1,4.00,465.28,341.12
31200.00,E2C_2,36.00,454.07,360.26
31200.00,E2C_3,99.00,468.99,363.43
31200.00,N2C_0,44.00,35.10,35.10
31200.00,N2C_1,60.00,180.94,262.11
31200.00,N2C_2,72.00,323.54,323.54
31200.00,N2C_3,91.00,474.99,360.35
31200.00,S2C_0,96.00,482.09,364.64
31200.00,S2C_1,60.00,479.19,362.57
31200.00,S2C_2,93.00,477.68,366.78
31200.00,S2C_3,55.00,462.63,362.64
31200.00,W2C_3,42.00,143.50,143.50
31260.00,E2C_0,61.00,203.08,203.08
31260.00,E2C_1,60.00,415.47,361.15
31260.00,E2C_2,62.00,475.18,362.62
31260.00,E2C_3,56.00,469.92,363.94
31260.00,N2C_0,5.00,5.50,5.50
31260.00,N2C_1,3.00,402.10,321.33
31260.00,N2C_2,62.00,395.10,331.96
31260.00,N2C_3,40.00,456.79,363.24
31260.00,S2C_0,17.00,478.24,362.13
31260.00,S2C_1,26.00,475.70,352.80
31260.00,S2C_2,101.00,467.29,362.48
31260.00,S2C_3,101.00,465.16,362.18
31260.00,W2C_0,18.00,18.01,18.01
31260.00,W2C_1,46.00,30.61,30.61
31260.00,W2C_2,48.00,32.91,32.91
31260.00,W2C_3,100.00,180.67,180.67
31320.00,E2C_0,18.00,330.68,330.68
31320.00,E2C_1,41.00,364.85,361.62
31320.00,E2C_2,54.00,462.26,373.10
31320.00,E2C_3,47.00,469.05,363.07
31320.00,N2C_0,56.00,45.14,45.14
31320.00,N2C_1,62.00,232.48,359.36
31320.00,N2C_2,109.00,374.03,363.02
31320.00,N2C_3,99.00,467.54,363.79
31320.00,S2C_0,48.00,475.16,294.31
31320.00,S2C_1,62.00,469.95,361.72
31320.00,S2C_2,122.00,473.00,365.51
31320.00,S2C_3,70.00,474.34,360.12
31320.00,W2C_1,59.00,64.93,64.93
31320.00,W2C_2,59.00,61.47,61.47
31320.00,W2C_3,16.00,179.28,179.28
31380.00,E2C_0,36.00,242.06,242.06
31380.00,E2C_1,56.00,478.07,362.19
31380.00,E2C_2,108.00,472.45,373.10
31380.00,E2C_3,63.00,474.36,360.21
31380.00,N2C_1,5.00,382.05,358.69
31380.00,N2C_2,96.00,375.05,361.61
31380.00,N2C_3,58.00,464.05,360.94
31380.00,S2C_0,7.00,364.19,364.19
31380.00,S2C_1,12.00,442.19,360.96
31380.00,S2C_2,118.00,453.73,350.39
31380.00,S2C_3,47.00,433.17,362.33
31380.00,W2C_0,17.00,11.00,11.00
31380.00,W2C_1,119.00,82.83,82.83
31380.00,W2C_2,119.00,83.22,83.22
31380.00,W2C_3,64.00,222.34,222.34
31440.00,E2C_0,15.00,457.29,325.41
31440.00,E2C_1,22.00,416.40,355.53
31440.00,E2C_2,101.00,472.36,366.48
31440.00,E2C_3,66.00,458.59,363.98
31440.00,N2C_0,49.00,77.68,81.00
31440.00,N2C_1,59.00,419.83,338.14
31440.00,N2C_2,95.00,420.31,347.54
31440.00,N2C_3,109.00,470.69,360.42
31440.00,S2C_0,23.00,376.16,364.55
31440.00,S2C_1,62.00,462.10,364.16
31440.00,S2C_2,178.00,477.41,364.28
31440.00,S2C_3,102.00,477.92,360.08
31440.00,W2C_1,4.00,12.50,24.20
31440.00,W2C_2,32.00,32.58,52.86
31440.00,W2C_3,46.00,206.95,228.66
31500.00,E2C_0,75.00,219.52,222.92
31500.00,E2C_1,57.00,433.66,352.01
31500.00,E2C_2,109.00,472.37,363.15
31500.00,E2C_3,108.00,476.16,363.16
31500.00,N2C_0,1.00,481.70,114.80
31500.00,N2C_1,8.00,364.99,361.79
31500.00,N2C_2,51.00,468.97,364.23
31500.00,N2C_3,86.00,469.63,364.28
31500.00,S2C_0,45.00,471.02,363.51
31500.00,S2C_1,29.00,388.69,365.79
31500.00,S2C_2,109.00,475.69,364.11
31500.00,S2C_3,238.00,476.09,365.62
31500.00,W2C_0,52.00,17.20,17.20
31500.00,W2C_1,62.00,66.31,66.31
31500.00,W2C_2,92.00,63.83,71.26
31500.00,W2C_3,106.00,240.44,240.44
31560.00,E2C_0,48.00,301.37,301.37
31560.00,E2C_1,10.00,384.50,374.25
31560.00,E2C_2,65.00,479.35,363.61
31560.00,E2C_3,127.00,476.14,363.22
31560.00,N2C_0,50.00,397.96,67.32
31560.00,N2C_1,59.00,185.32,254.33
31560.00,N2C_2,59.00,475.60,362.29
31560.00,N2C_3,57.00,473.79,363.68
31560.00,S2C_0,53.00,397.64,227.95
31560.00,S2C_1,50.00,472.90,361.63
31560.00,S2C_2,156.00,476.49,364.03
31560.00,S2C_3,107.00,479.70,363.74
31560.00,W2C_1,1.00,3.20,10.33
31560.00,W2C_2,7.00,18.08,18.08
31560.00,W2C_3,42.00,204.52,226.25
31620.00,E2C_0,36.00,350.59,350.59
31620.00,E2C_1,70.00,475.86,363.73
31620.00,E2C_2,123.00,477.54,363.61
31620.00,E2C_3,104.00,473.34,362.65
31620.00,N2C_0,16.00,154.61,154.61
31620.00,N2C_1,32.00,478.88,356.08
31620.00,N2C_2,62.00,475.59,358.90
31620.00,N2C_3,49.00,470.85,364.08
31620.00,S2C_0,41.00,473.16,373.54
31620.00,S2C_1,11.00,430.78,363.87
31620.00,S2C_2,113.00,478.82,361.01
31620.00,S2C_3,65.00,474.20,361.82
31620.00,W2C_0,53.00,32.51,32.51
31620.00,W2C_1,60.00,42.21,42.21
31620.00,W2C_2,67.00,41.73,41.73
31620.00,W2C_3,54.00,251.51,251.51
31680.00,E2C_0,40.00,481.09,370.10
31680.00,E2C_1,7.00,458.97,364.35
31680.00,E2C_2,51.00,476.86,364.18
31680.00,E2C_3,95.00,478.72,363.55
31680.00,N2C_0,48.00,481.57,234.40
31680.00,N2C_1,63.00,475.70,345.62
31680.00,N2C_2,109.00,473.18,353.78
31680.00,N2C_3,107.00,470.54,362.09
31680.00,S2C_0,32.00,470.45,195.18
31680.00,S2C_1,59.00,453.02,361.56
31680.00,S2C_2,173.00,471.21,363.85
31680.00,S2C_3,89.00,472.48,363.69
31680.00,W2C_1,0.00,0.00,9.04
31680.00,W2C_2,2.00,6.07,6.07
31680.00,W2C_3,34.00,208.69,289.65
31740.00,E2C_0,82.00,479.03,308.95
31740.00,E2C_1,57.00,460.64,363.47
31740.00,E2C_2,111.00,472.95,362.79
31740.00,E2C_3,57.00,475.14,362.07
31740.00,N2C_0,103.00,326.59,326.59
31740.00,N2C_1,60.00,409.42,348.59
31740.00,N2C_2,59.00,472.06,363.71
31740.00,N2C_3,130.00,472.33,366.51
31740.00,S2C_0,37.00,244.98,244.98
31740.00,S2C_1,18.00,398.59,362.45
31740.00,S2C_2,27.00,463.41,364.84
31740.00,S2C_3,33.00,465.39,358.88
31740.00,W2C_0,50.00,36.61,36.61
31740.00,W2C_1,57.00,33.31,33.31
31740.00,W2C_2,62.00,27.98,27.98
31740.00,W2C_3,61.00,320.02,323.61
31800.00,:Center_15_0,49.00,15.11,11.90
31800.00,E2C_0,47.00,133.57,164.45
31800.00,E2C_1,27.00,468.05,325.84
31800.00,E2C_2,104.00,474.64,364.19
31800.00,E2C_3,99.00,468.76,363.45
31800.00,N2C_0,163.00,394.51,363.60
31800.00,N2C_1,118.00,479.22,364.10
31800.00,N2C_2,105.00,478.03,363.71
31800.00,N2C_3,118.00,475.50,366.37
31800.00,S2C_0,41.00,35.83,319.01
31800.00,S2C_1,44.00,417.11,364.39
31800.00,S2C_2,63.00,469.75,362.44
31800.00,S2C_3,63.00,429.54,363.32
31800.00,W2C_0,0.00,0.00,3.26
31800.00,W2C_2,3.00,3.20,3.20
31800.00,W2C_3,54.00,344.25,344.25
31860.00,E2C_0,107.00,316.76,321.28
31860.00,E2C_1,57.00,449.64,360.59
31860.00,E2C_2,73.00,477.39,365.28
31860.00,E2C_3,93.00,473.92,362.88
31860.00,N2C_0,38.00,476.70,361.18
31860.00,N2C_1,34.00,476.11,360.89
31860.00,N2C_2,106.00,478.03,363.19
31860.00,N2C_3,52.00,474.23,366.59
31860.00,S2C_0,22.00,475.76,212.76
31860.00,S2C_1,9.00,243.13,358.63
31860.00,S2C_2,43.00,465.04,362.55
31860.00,S2C_3,51.00,466.79,365.67
31860.00,W2C_0,58.00,33.82,33.82
31860.00,W2C_1,52.00,27.51,27.51
31860.00,W2C_2,50.00,28.11,28.11
31860.00,W2C_3,53.00,349.80,353.04
31920.00,E2C_0,69.00,423.12,363.20
31920.00,E2C_1,9.00,396.12,364.11
31920.00,E2C_2,53.00,467.27,363.31
31920.00,E2C_3,39.00,454.54,360.75
31920.00,N2C_0,36.00,473.68,309.17
31920.00,N2C_1,62.00,397.08,363.18
31920.00,N2C_2,95.00,476.99,362.82
31920.00,N2C_3,111.00,463.19,361.05
31920.00,S2C_0,61.00,449.54,105.92
31920.00,S2C_1,51.00,474.78,366.36
31920.00,S2C_2,103.00,462.39,366.21
31920.00,S2C_3,64.00,467.07,363.51
31920.00,W2C_1,2.00,18.84,18.84
31920.00,W2C_2,29.00,64.95,64.95
31920.00,W2C_3,44.00,233.04,355.76
31980.00,E2C_0,62.00,114.23,114.23
31980.00,E2C_1,61.00,477.39,359.44
31980.00,E2C_2,67.00,472.16,361.58
31980.00,E2C_3,58.00,466.87,366.18
31980.00,N2C_0,29.00,476.85,284.96
31980.00,N2C_1,37.00,452.57,364.98
31980.00,N2C_2,85.00,480.40,364.38
31980.00,N2C_3,90.00,448.14,363.22
31980.00,S2C_0,5.00,101.55,101.55
31980.00,S2C_1,14.00,448.74,362.95
31980.00,S2C_2,47.00,472.58,360.41
31980.00,S2C_3,124.00,470.71,356.97
31980.00,W2C_0,40.00,21.92,21.92
31980.00,W2C_1,61.00,81.21,81.21
31980.00,W2C_2,59.00,84.88,84.88
31980.00,W2C_3,56.00,340.07,340.07
32040.00,E2C_0,19.00,217.55,217.55
32040.00,E2C_1,5.00,183.55,359.80
32040.00,E2C_2,127.00,463.83,364.57
32040.00,E2C_3,31.00,439.52,363.41
32040.00,N2C_0,58.00,322.50,322.50
32040.00,N2C_1,56.00,451.86,366.20
32040.00,N2C_2,145.00,477.14,362.26
32040.00,N2C_3,58.00,469.03,357.32
32040.00,S2C_0,62.00,274.65,274.65
32040.00,S2C_1,60.00,417.79,363.59
32040.00,S2C_2,82.00,467.18,363.71
32040.00,S2C_3,107.00,467.98,372.02
32040.00,W2C_1,26.00,41.51,41.51
32040.00,W2C_2,119.00,67.46,67.46
32040.00,W2C_3,42.00,354.16,354.16
32100.00,:Center_11_0,0.00,0.00,14.16
32100.00,E2C_0,56.00,328.97,335.97
32100.00,E2C_1,62.00,477.63,354.26
32100.00,E2C_2,187.00,470.57,364.57
32100.00,E2C_3,66.00,458.24,361.01
32100.00,N2C_0,35.00,456.15,359.10
32100.00,N2C_1,20.00,446.87,362.81
32100.00,N2C_2,59.00,456.29,361.62
32100.00,N2C_3,46.00,471.39,363.82
32100.00,S2C_0,39.00,480.35,322.04
32100.00,S2C_1,24.00,473.91,365.40
32100.00,S2C_2,142.00,471.85,370.53
32100.00,S2C_3,97.00,473.93,371.05
32100.00,W2C_0,39.00,29.70,32.98
32100.00,W2C_1,86.00,87.72,87.72
32100.00,W2C_2,179.00,91.92,91.92
32100.00,W2C_3,58.00,362.45,362.45
32160.00,E2C_0,14.00,473.30,360.12
32160.00,E2C_1,6.00,378.48,361.03
32160.00,E2C_2,245.00,476.83,362.57
32160.00,E2C_3,56.00,466.24,373.87
32160.00,N2C_0,43.00,477.92,337.98
32160.00,N2C_1,77.00,472.32,362.28
32160.00,N2C_2,110.00,473.52,361.59
32160.00,N2C_3,80.00,476.17,359.94
32160.00,S2C_0,60.00,432.43,362.04
32160.00,S2C_1,61.00,474.86,364.21
32160.00,S2C_2,202.00,467.46,367.38
32160.00,S2C_3,201.00,468.35,368.78
32160.00,W2C_1,1.00,4.00,7.37
32160.00,W2C_2,30.00,72.93,95.82
32160.00,W2C_3,47.00,393.26,360.36
32220.00,E2C_0,59.00,469.33,65.31
32220.00,E2C_1,62.00,454.22,341.76
32220.00,E2C_2,112.00,467.00,361.51
32220.00,E2C_3,58.00,463.33,369.56
32220.00,N2C_0,31.00,475.66,358.83
32220.00,N2C_1,137.00,473.19,362.72
32220.00,N2C_2,91.00,456.69,362.30
32220.00,N2C_3,94.00,474.89,371.50
32220.00,S2C_0,21.00,461.66,362.29
32220.00,S2C_1,37.00,433.98,364.01
32220.00,S2C_2,64.00,473.00,367.31
32220.00,S2C_3,262.00,466.90,362.01
32220.00,W2C_0,36.00,15.40,15.40
32220.00,W2C_1,60.00,99.42,99.42
32220.00,W2C_2,58.00,98.81,98.81
32220.00,W2C_3,54.00,400.84,364.87
32280.00,E2C_0,2.00,112.53,112.53
32280.00,E2C_1,14.00,450.04,360.49
32280.00,E2C_2,134.00,474.60,371.79
32280.00,E2C_3,172.00,459.40,367.59
32280.00,N2C_0,91.00,420.78,366.70
32280.00,N2C_1,197.00,455.79,361.32
32280.00,N2C_2,99.00,475.46,362.30
32280.00,N2C_3,61.00,473.62,364.06
32280.00,S2C_0,61.00,446.38,220.76
32280.00,S2C_1,97.00,475.33,361.01
32280.00,S2C_2,122.00,466.43,363.73
32280.00,S2C_3,83.00,466.73,362.65
32280.00,W2C_1,4.00,7.20,18.52
32280.00,W2C_2,50.00,70.56,77.61
32280.00,W2C_3,46.00,432.89,363.56
32340.00,E2C_0,53.00,480.78,295.53
32340.00,E2C_1,56.00,449.49,363.38
32340.00,E2C_2,194.00,474.71,368.28
32340.00,E2C_3,177.00,466.24,364.03
32340.00,N2C_0,16.00,458.11,0.00
32340.00,N2C_1,16.00,481.74,363.62
32340.00,N2C_2,64.00,468.20,362.54
32340.00,N2C_3,58.00,469.69,364.03
32340.00,S2C_0,30.00,292.48,292.48
32340.00,S2C_1,157.00,465.62,365.86
32340.00,S2C_2,125.00,448.48,362.81
32340.00,S2C_3,56.00,461.98,364.41
32340.00,W2C_0,34.00,32.81,32.81
32340.00,W2C_1,61.00,76.32,76.32
32340.00,W2C_2,110.00,81.26,81.26
32340.00,W2C_3,106.00,431.06,372.50
32400.00,E2C_0,26.00,476.29,371.56
32400.00,E2C_1,25.00,429.50,363.54
32400.00,E2C_2,254.00,450.37,336.07
32400.00,E2C_3,173.00,467.61,363.60
32400.00,N2C_0,47.00,120.38,120.38
32400.00,N2C_1,60.00,457.73,367.22
32400.00,N2C_2,95.00,477.73,361.82
32400.00,N2C_3,61.00,466.14,359.25
32400.00,S2C_0,85.00,420.05,363.47
32400.00,S2C_1,217.00,460.99,362.31
32400.00,S2C_2,115.00,464.03,362.81
32400.00,S2C_3,92.00,476.35,362.31
32400.00,W2C_3,91.00,462.68,347.26
32460.00,E2C_0,44.00,222.94,222.94
32460.00,E2C_1,71.00,444.92,360.57
32460.00,E2C_2,314.00,472.12,362.50
32460.00,E2C_3,155.00,471.72,363.59
32460.00,N2C_0,7.00,180.64,180.64
32460.00,N2C_1,26.00,440.66,363.37
32460.00,N2C_2,29.00,473.10,311.63
32460.00,N2C_3,51.00,465.27,364.57
32460.00,S2C_0,94.00,482.04,363.46
32460.00,S2C_1,91.00,469.76,363.35
32460.00,S2C_2,129.00,475.50,361.10
32460.00,S2C_3,57.00,477.04,361.77
32460.00,W2C_0,39.00,22.45,22.45
32460.00,W2C_1,52.00,38.11,49.11
32460.00,W2C_2,45.00,40.40,40.40
32460.00,W2C_3,60.00,451.63,363.03
32520.00,E2C_0,72.00,312.41,319.64
32520.00,E2C_1,24.00,481.21,364.98
32520.00,E2C_2,72.00,476.92,362.49
32520.00,E2C_3,46.00,470.96,360.91
32520.00,N2C_0,45.00,248.22,248.22
32520.00,N2C_1,57.00,291.46,307.85
32520.00,N2C_2,54.00,454.61,359.62
32520.00,N2C_3,63.00,461.02,358.95
32520.00,S2C_0,56.00,474.63,362.97
32520.00,S2C_1,88.00,475.26,367.04
32520.00,S2C_2,91.00,479.25,363.99
32520.00,S2C_3,108.00,447.60,361.76
