id,depart,departLane,departPos,departSpeed,departDelay,arrival,arrivalLane,arrivalPos,arrivalSpeed,duration,routeLength,waitingTime,waitingCount,stopTime,timeLoss,rerouteNo,devices,vType,speedFactor,vaporized
f_W_peak_m.3159,11977.00,W2C_0,4.60,0.00,2500.00,12463.00,C2N_0,483.20,14.10,486.00,970.83,312.00,11,0.00,416.14,0,tripinfo_f_W_peak_m.3159,car,1.02,
f_S_off.248,12288.00,S2C_0,2.30,0.00,0.00,12464.00,C2E_2,483.20,14.18,176.00,993.77,76.00,2,0.00,107.60,0,tripinfo_f_S_off.248,motorcycle,1.06,
f_S_off.242,12252.00,S2C_0,3.10,0.00,0.00,12465.00,C2E_0,483.20,11.44,213.00,992.97,106.00,2,0.00,127.27,0,tripinfo_f_S_off.242,rickshaw,0.84,
f_E_off.256,12336.00,E2C_0,2.30,0.00,0.00,12465.00,C2S_0,483.20,11.77,129.00,973.13,34.00,1,0.00,52.19,0,tripinfo_f_E_off.256,motorcycle,0.93,
f_W_peak_m.3046,11576.00,W2C_0,2.30,0.00,2438.00,12466.00,C2E_3,483.20,13.47,890.00,997.70,418.00,53,0.00,823.99,0,tripinfo_f_W_peak_m.3046,motorcycle,1.10,
f_W_peak_m.3161,11981.00,W2C_0,3.10,0.00,2498.00,12466.00,C2N_1,483.20,13.44,485.00,972.33,300.00,12,0.00,414.31,0,tripinfo_f_W_peak_m.3161,rickshaw,1.01,
f_E_off.254,12324.00,E2C_0,3.10,0.00,0.00,12466.00,C2W_0,483.20,15.62,142.00,996.90,59.00,2,0.00,78.90,0,tripinfo_f_E_off.254,rickshaw,1.14,
f_W_peak_m.2997,11470.00,W2C_0,2.30,0.00,2479.00,12467.00,C2E_1,483.20,13.21,997.00,997.70,605.00,50,0.00,921.70,0,tripinfo_f_W_peak_m.2997,motorcycle,0.97,
f_W_peak_m.3158,11973.00,W2C_0,3.10,0.00,2499.00,12467.00,C2N_0,483.20,11.71,494.00,972.33,318.00,12,0.00,412.08,0,tripinfo_f_W_peak_m.3158,rickshaw,0.86,
f_S_off.247,12282.00,S2C_0,2.30,0.00,0.00,12467.00,C2E_2,483.20,11.95,185.00,993.77,78.00,2,0.00,105.71,0,tripinfo_f_S_off.247,motorcycle,0.92,
f_W_peak_m.2953,11343.00,W2C_0,2.30,0.00,2484.00,12468.00,C2E_0,483.20,12.29,1125.00,997.70,715.00,41,0.00,1047.83,0,tripinfo_f_W_peak_m.2953,motorcycle,0.94,
f_W_peak_m.3052,11592.00,W2C_0,2.30,0.00,2436.00,12468.00,C2E_2,483.20,12.49,876.00,997.70,431.00,41,0.00,804.65,0,tripinfo_f_W_peak_m.3052,motorcycle,1.01,
f_W_peak_m.3097,11772.00,W2C_0,2.30,0.00,2481.00,12468.00,C2E_3,483.20,14.32,696.00,997.70,382.00,39,0.00,635.01,0,tripinfo_f_W_peak_m.3097,motorcycle,1.18,
f_W_peak_m.3145,11940.00,W2C_0,3.10,0.00,2505.00,12468.00,C2E_1,483.20,12.40,528.00,996.90,325.00,20,0.00,461.61,0,tripinfo_f_W_peak_m.3145,rickshaw,1.08,
f_W_peak_m.3171,12006.00,W2C_0,4.60,0.00,2493.00,12468.00,C2N_1,483.20,14.17,462.00,970.83,277.00,10,0.00,395.54,0,tripinfo_f_W_peak_m.3171,car,1.07,
f_W_peak_m.3167,11991.00,W2C_0,2.30,0.00,2490.00,12469.00,C2N_0,483.20,13.28,478.00,973.13,287.00,14,0.00,412.12,0,tripinfo_f_W_peak_m.3167,motorcycle,1.08,
f_E_off.259,12354.00,E2C_0,2.30,0.00,0.00,12469.00,C2W_2,483.20,14.26,115.00,997.70,32.00,2,0.00,51.07,0,tripinfo_f_E_off.259,motorcycle,1.13,
f_W_peak_m.2927,11136.00,W2C_0,2.30,0.00,2355.00,12472.00,C2E_2,483.20,13.63,1336.00,997.70,925.00,56,0.00,1265.55,0,tripinfo_f_W_peak_m.2927,motorcycle,1.02,
f_E_off.255,12330.00,E2C_0,3.10,0.00,0.00,12472.00,C2W_0,483.20,12.74,142.00,996.90,47.00,2,0.00,66.07,0,tripinfo_f_E_off.255,rickshaw,0.95,
f_S_off.258,12348.00,S2C_0,3.10,0.00,0.00,12472.00,C2E_1,483.20,10.75,124.00,992.97,20.00,1,0.00,37.08,0,tripinfo_f_S_off.258,rickshaw,0.83,
f_W_peak_m.3049,11586.00,W2C_0,2.30,0.00,2439.00,12473.00,C2E_0,483.20,11.42,887.00,997.70,436.00,44,0.00,811.20,0,tripinfo_f_W_peak_m.3049,motorcycle,0.95,
f_W_peak_m.3006,11492.00,W2C_0,2.30,0.00,2474.00,12474.00,C2E_2,483.20,13.89,982.00,997.70,560.00,45,0.00,914.99,0,tripinfo_f_W_peak_m.3006,motorcycle,1.08,
f_W_peak_m.3041,11568.00,W2C_0,2.30,0.00,2445.00,12474.00,C2E_1,483.20,15.30,906.00,997.70,485.00,46,0.00,840.73,0,tripinfo_f_W_peak_m.3041,motorcycle,1.12,
f_E_off.257,12342.00,E2C_0,3.10,0.00,0.00,12474.00,C2W_0,483.20,12.38,132.00,996.90,37.00,2,0.00,54.90,0,tripinfo_f_E_off.257,rickshaw,0.93,
f_W_peak_m.3149,11948.00,W2C_0,2.30,0.00,2501.00,12476.00,C2E_1,483.20,12.57,528.00,997.70,237.00,28,0.00,457.94,0,tripinfo_f_W_peak_m.3149,motorcycle,1.03,
f_W_peak_m.3176,12015.00,W2C_0,4.60,0.00,2487.00,12476.00,C2N_0,483.20,12.37,461.00,970.83,274.00,9,0.00,384.34,0,tripinfo_f_W_peak_m.3176,car,0.93,
f_E_off.261,12366.00,E2C_0,4.60,0.00,0.00,12476.00,C2W_0,483.20,11.97,110.00,995.40,17.00,2,0.00,33.77,0,tripinfo_f_E_off.261,car,0.94,
f_E_off.262,12372.00,E2C_0,2.30,0.00,0.00,12476.00,C2W_2,483.20,13.12,104.00,997.70,11.00,2,0.00,35.22,0,tripinfo_f_E_off.262,motorcycle,1.05,
f_E_off.265,12390.00,E2C_0,2.30,0.00,0.00,12476.00,C2W_1,483.20,14.65,86.00,997.70,0.00,0,0.00,18.18,0,tripinfo_f_E_off.265,motorcycle,1.06,
f_W_peak_m.2954,11344.00,W2C_0,2.30,0.00,2482.00,12478.00,C2E_2,483.20,11.16,1134.00,997.70,726.00,42,0.00,1055.37,0,tripinfo_f_W_peak_m.2954,motorcycle,0.92,
f_W_peak_m.3155,11966.00,W2C_0,3.10,0.00,2501.00,12478.00,C2E_1,483.20,15.06,512.00,996.90,319.00,16,0.00,445.88,0,tripinfo_f_W_peak_m.3155,rickshaw,1.09,
f_W_peak_m.3044,11573.00,W2C_0,2.30,0.00,2441.00,12479.00,C2E_0,483.20,9.86,906.00,997.70,463.00,48,0.00,812.66,0,tripinfo_f_W_peak_m.3044,motorcycle,0.78,
f_E_off.266,12396.00,E2C_0,2.30,0.00,0.00,12479.00,C2S_0,483.20,11.85,83.00,973.13,0.00,0,0.00,11.99,0,tripinfo_f_E_off.266,motorcycle,1.01,
f_W_peak_m.3010,11498.00,W2C_0,4.60,0.00,2468.00,12480.00,C2E_0,483.20,12.90,982.00,995.40,712.00,48,0.00,907.99,0,tripinfo_f_W_peak_m.3010,car,0.97,
f_W_peak_m.2458,9305.00,W2C_0,2.30,0.00,1931.00,12481.00,C2S_1,483.20,13.21,3176.00,993.77,2694.00,155,0.00,3103.18,0,tripinfo_f_W_peak_m.2458,motorcycle,0.99,
f_W_peak_m.3053,11593.00,W2C_0,2.30,0.00,2434.00,12481.00,C2E_2,483.20,12.87,888.00,997.70,428.00,45,0.00,820.88,0,tripinfo_f_W_peak_m.3053,motorcycle,1.08,
f_W_peak_m.3193,12056.00,W2C_0,4.60,0.00,2477.00,12481.00,C2N_1,483.20,14.19,425.00,970.83,240.00,11,0.00,358.68,0,tripinfo_f_W_peak_m.3193,car,1.07,
f_E_off.269,12414.00,E2C_0,4.60,0.00,0.00,12481.00,C2W_1,483.20,15.36,67.00,995.40,0.00,0,0.00,5.87,0,tripinfo_f_E_off.269,car,1.19,
f_W_peak_m.3037,11562.00,W2C_0,4.60,0.00,2451.00,12482.00,C2E_2,483.20,11.33,920.00,995.40,514.00,45,0.00,840.20,0,tripinfo_f_W_peak_m.3037,car,0.90,
f_W_peak_m.3185,12041.00,W2C_0,2.30,0.00,2486.00,12482.00,C2N_0,483.20,11.13,441.00,973.13,257.00,10,0.00,362.25,0,tripinfo_f_W_peak_m.3185,motorcycle,0.90,
f_W_peak_m.3180,12023.00,W2C_0,4.60,0.00,2483.00,12483.00,C2E_3,483.20,14.77,460.00,995.40,271.00,16,0.00,392.44,0,tripinfo_f_W_peak_m.3180,car,1.07,
f_W_peak_m.3199,12080.00,W2C_0,4.60,0.00,2483.00,12484.00,C2N_1,483.20,14.32,404.00,970.83,226.00,14,0.00,338.60,0,tripinfo_f_W_peak_m.3199,car,1.09,
f_W_peak_m.3134,11901.00,W2C_0,2.30,0.00,2499.00,12485.00,C2E_0,483.20,11.55,584.00,997.70,322.00,26,0.00,497.76,0,tripinfo_f_W_peak_m.3134,motorcycle,0.84,
f_W_peak_m.3186,12044.00,W2C_0,4.60,0.00,2486.00,12485.00,C2N_0,483.20,10.56,441.00,970.83,252.00,10,0.00,357.86,0,tripinfo_f_W_peak_m.3186,car,0.85,
f_E_off.258,12348.00,E2C_0,2.30,0.00,0.00,12486.00,C2W_0,483.20,9.26,138.00,997.70,23.00,3,0.00,48.98,0,tripinfo_f_E_off.258,motorcycle,0.81,
f_W_peak_m.3143,11932.00,W2C_0,3.10,0.00,2503.00,12487.00,C2S_0,483.20,12.32,555.00,992.97,379.00,23,0.00,475.67,0,tripinfo_f_W_peak_m.3143,rickshaw,0.91,
f_W_peak_m.3195,12069.00,W2C_0,3.10,0.00,2484.00,12487.00,C2E_1,483.20,14.10,418.00,996.90,216.00,19,0.00,348.77,0,tripinfo_f_W_peak_m.3195,rickshaw,1.05,
f_W_peak_m.3095,11767.00,W2C_0,2.30,0.00,2482.00,12490.00,C2E_3,483.20,13.99,723.00,997.70,450.00,33,0.00,661.06,0,tripinfo_f_W_peak_m.3095,motorcycle,1.17,
f_W_peak_m.3162,11984.00,W2C_0,2.30,0.00,2498.00,12490.00,C2E_0,483.20,11.46,506.00,997.70,288.00,23,0.00,423.87,0,tripinfo_f_W_peak_m.3162,motorcycle,0.88,
f_W_peak_m.3202,12085.00,W2C_0,3.10,0.00,2479.00,12490.00,C2N_1,483.20,14.68,405.00,972.33,198.00,14,0.00,337.19,0,tripinfo_f_W_peak_m.3202,rickshaw,1.06,
f_W_peak_m.3098,11774.00,W2C_0,2.30,0.00,2480.00,12492.00,C2E_2,483.20,12.28,718.00,997.70,385.00,31,0.00,646.08,0,tripinfo_f_W_peak_m.3098,motorcycle,1.01,
f_W_peak_m.3188,12047.00,W2C_0,2.30,0.00,2483.00,12492.00,C2E_0,483.20,11.83,445.00,997.70,262.00,17,0.00,361.55,0,tripinfo_f_W_peak_m.3188,motorcycle,0.86,
f_W_peak_m.3201,12083.00,W2C_0,2.30,0.00,2480.00,12492.00,C2N_1,483.20,11.97,409.00,973.13,203.00,16,0.00,338.51,0,tripinfo_f_W_peak_m.3201,motorcycle,1.01,
f_W_peak_m.3183,12037.00,W2C_0,3.10,0.00,2488.00,12493.00,C2E_1,483.20,12.33,456.00,996.90,233.00,18,0.00,378.57,0,tripinfo_f_W_peak_m.3183,rickshaw,0.93,
f_W_peak_m.3189,12049.00,W2C_0,2.30,0.00,2482.00,12493.00,C2N_0,483.20,9.14,444.00,973.13,252.00,11,0.00,355.62,0,tripinfo_f_W_peak_m.3189,motorcycle,0.81,
f_W_peak_m.3207,12117.00,W2C_0,8.10,0.00,2496.00,12495.00,C2N_1,483.20,14.46,378.00,967.33,173.00,14,0.00,310.89,0,tripinfo_f_W_peak_m.3207,truck,1.06,
f_E_off.270,12420.00,E2C_0,4.60,0.00,0.00,12495.00,C2W_0,483.20,14.30,75.00,995.40,0.00,0,0.00,5.79,0,tripinfo_f_E_off.270,car,1.04,
f_W_peak_m.3204,12088.00,W2C_0,2.30,0.00,2476.00,12497.00,C2N_0,483.20,12.39,409.00,973.13,190.00,16,0.00,335.57,0,tripinfo_f_W_peak_m.3204,motorcycle,0.97,
f_E_off.268,12408.00,E2C_0,3.10,0.00,0.00,12498.00,C2W_0,483.20,11.79,90.00,996.90,0.00,0,0.00,8.57,0,tripinfo_f_E_off.268,rickshaw,0.88,
f_W_peak_m.3088,11740.00,W2C_0,2.30,0.00,2476.00,12500.00,C2E_2,483.20,13.84,760.00,997.70,419.00,43,0.00,688.78,0,tripinfo_f_W_peak_m.3088,motorcycle,1.02,
f_W_peak_m.3177,12018.00,W2C_0,4.60,0.00,2487.00,12501.00,C2E_2,483.20,13.25,483.00,995.40,199.00,24,0.00,413.09,0,tripinfo_f_W_peak_m.3177,car,1.03,
f_W_peak_m.3191,12052.00,W2C_0,3.10,0.00,2479.00,12501.00,C2E_0,483.20,12.39,449.00,996.90,267.00,19,0.00,368.86,0,tripinfo_f_W_peak_m.3191,rickshaw,0.90,
f_W_peak_m.3135,11903.00,W2C_0,2.30,0.00,2498.00,12502.00,C2E_1,483.20,13.73,599.00,997.70,283.00,36,0.00,526.59,0,tripinfo_f_W_peak_m.3135,motorcycle,1.00,
f_W_peak_m.3210,12124.00,W2C_0,3.10,0.00,2494.00,12502.00,C2N_0,483.20,12.52,378.00,972.33,164.00,13,0.00,302.74,0,tripinfo_f_W_peak_m.3210,rickshaw,0.95,
f_W_peak_m.2810,10513.00,W2C_0,3.10,0.00,2083.00,12503.00,C2S_1,483.20,14.01,1990.00,992.97,1496.00,82,0.00,1918.61,0,tripinfo_f_W_peak_m.2810,rickshaw,1.02,
f_W_peak_m.3217,12145.00,W2C_0,3.10,0.00,2494.00,12505.00,C2N_0,483.20,13.22,360.00,972.33,190.00,19,0.00,286.00,0,tripinfo_f_W_peak_m.3217,rickshaw,0.96,
f_W_peak_m.3073,11645.00,W2C_0,2.30,0.00,2426.00,12506.00,C2E_1,483.20,13.79,861.00,997.70,531.00,46,0.00,788.38,0,tripinfo_f_W_peak_m.3073,motorcycle,1.00,
f_W_peak_m.3082,11714.00,W2C_0,2.30,0.00,2468.00,12507.00,C2E_0,483.20,10.33,793.00,997.70,399.00,48,0.00,700.16,0,tripinfo_f_W_peak_m.3082,motorcycle,0.78,
f_W_peak_m.3194,12066.00,W2C_0,12.10,0.00,2484.00,12508.00,C2E_1,483.20,13.83,442.00,987.90,261.00,21,0.00,370.10,0,tripinfo_f_W_peak_m.3194,bus,1.00,
f_W_peak_m.3214,12134.00,W2C_0,4.60,0.00,2492.00,12509.00,C2E_2,483.20,13.42,375.00,995.40,231.00,13,0.00,304.17,0,tripinfo_f_W_peak_m.3214,car,1.02,
f_E_off.271,12426.00,E2C_0,4.60,0.00,0.00,12509.00,C2W_0,483.20,12.46,83.00,995.40,0.00,0,0.00,7.23,0,tripinfo_f_E_off.271,car,0.95,
f_W_peak_m.3197,12076.00,W2C_0,3.10,0.00,2485.00,12510.00,C2E_1,483.20,15.31,434.00,996.90,198.00,18,0.00,369.55,0,tripinfo_f_W_peak_m.3197,rickshaw,1.12,
f_E_off.272,12432.00,E2C_0,4.60,0.00,0.00,12511.00,C2S_0,483.20,13.46,79.00,970.83,0.00,0,0.00,7.77,0,tripinfo_f_E_off.272,car,0.99,
f_W_peak_m.1997,7241.00,W2C_0,2.30,0.00,1250.00,12512.00,C2S_3,483.20,16.50,5271.00,993.77,4153.00,319,0.00,5211.29,0,tripinfo_f_W_peak_m.1997,motorcycle,1.21,
f_W_peak_m.2737,10305.00,W2C_0,2.30,0.00,2094.00,12512.00,C2S_1,483.20,13.95,2207.00,993.77,1754.00,90,0.00,2136.18,0,tripinfo_f_W_peak_m.2737,motorcycle,1.02,
f_W_peak_m.3093,11763.00,W2C_0,4.60,0.00,2484.00,12513.00,C2E_0,483.20,12.25,750.00,995.40,414.00,42,0.00,675.14,0,tripinfo_f_W_peak_m.3093,car,0.96,
f_W_peak_m.1972,7166.00,W2C_0,3.10,0.00,1250.00,12515.00,C2S_1,483.20,13.55,5349.00,992.97,4257.00,278,0.00,5274.86,0,tripinfo_f_W_peak_m.1972,rickshaw,0.98,
f_N_peak_m.3141,12209.00,N2C_0,4.60,0.00,2786.00,12517.00,C2E_0,483.20,14.67,308.00,970.83,143.00,9,0.00,243.06,0,tripinfo_f_N_peak_m.3141,car,1.10,
f_E_off.247,12282.00,E2C_0,2.30,0.00,0.00,12517.00,C2N_1,483.20,12.29,235.00,993.77,130.00,5,0.00,162.77,0,tripinfo_f_E_off.247,motorcycle,1.00,
f_E_off.249,12294.00,E2C_0,2.30,0.00,0.00,12518.00,C2N_2,483.20,12.53,224.00,993.77,121.00,4,0.00,153.63,0,tripinfo_f_E_off.249,motorcycle,1.02,
f_E_off.251,12306.00,E2C_0,2.30,0.00,0.00,12520.00,C2N_2,483.20,14.82,214.00,993.77,110.00,4,0.00,150.02,0,tripinfo_f_E_off.251,motorcycle,1.13,
f_S_off.264,12384.00,S2C_0,3.10,0.00,0.00,12522.00,C2N_0,483.20,14.57,138.00,996.90,53.00,1,0.00,70.85,0,tripinfo_f_S_off.264,rickshaw,1.07,
f_W_peak_m.2008,7259.00,W2C_0,2.30,0.00,1235.00,12525.00,C2S_0,483.20,11.31,5266.00,993.77,4123.00,330,0.00,5182.05,0,tripinfo_f_W_peak_m.2008,motorcycle,0.86,
f_N_peak_m.3145,12215.00,N2C_0,2.30,0.00,2780.00,12525.00,C2E_0,483.20,14.02,310.00,973.13,132.00,6,0.00,244.06,0,tripinfo_f_N_peak_m.3145,motorcycle,1.09,
f_S_off.263,12378.00,S2C_0,12.10,0.00,0.00,12525.00,C2N_0,483.20,13.72,147.00,987.90,57.00,1,0.00,75.33,0,tripinfo_f_S_off.263,bus,1.00,
f_S_off.265,12390.00,S2C_0,12.10,0.00,0.00,12526.00,C2N_1,483.20,13.78,136.00,987.90,46.00,1,0.00,64.51,0,tripinfo_f_S_off.265,bus,1.00,
f_N_peak_m.3149,12229.00,N2C_0,4.60,0.00,2782.00,12527.00,C2E_0,483.20,13.61,298.00,970.83,125.00,8,0.00,228.34,0,tripinfo_f_N_peak_m.3149,car,1.02,
f_S_off.269,12414.00,S2C_0,2.30,0.00,0.00,12528.00,C2W_0,483.20,11.87,114.00,973.13,15.00,1,0.00,31.90,0,tripinfo_f_S_off.269,motorcycle,0.87,
f_S_off.270,12420.00,S2C_0,4.60,0.00,0.00,12528.00,C2N_3,483.20,13.61,108.00,995.40,22.00,1,0.00,37.29,0,tripinfo_f_S_off.270,car,1.02,
f_N_peak_m.3156,12245.00,N2C_0,2.30,0.00,2777.00,12529.00,C2E_1,483.20,14.72,284.00,973.13,137.00,9,0.00,224.81,0,tripinfo_f_N_peak_m.3156,motorcycle,1.19,
f_S_off.267,12402.00,S2C_0,2.30,0.00,0.00,12530.00,C2N_0,483.20,13.71,128.00,997.70,38.00,1,0.00,59.06,0,tripinfo_f_S_off.267,motorcycle,1.06,
f_S_off.274,12444.00,S2C_0,3.10,0.00,0.00,12530.00,C2N_2,483.20,13.68,86.00,996.90,0.00,0,0.00,15.04,0,tripinfo_f_S_off.274,rickshaw,1.02,
f_S_off.266,12396.00,S2C_0,2.30,0.00,0.00,12531.00,C2N_0,483.20,11.89,135.00,997.70,38.00,1,0.00,59.64,0,tripinfo_f_S_off.266,motorcycle,0.96,
f_N_peak_m.3150,12233.00,N2C_0,12.10,0.00,2783.00,12532.00,C2E_1,483.20,13.62,299.00,963.33,120.00,6,0.00,229.03,0,tripinfo_f_N_peak_m.3150,bus,1.00,
f_S_off.275,12450.00,S2C_0,12.10,0.00,0.00,12532.00,C2N_1,483.20,13.62,82.00,987.90,0.00,0,0.00,10.32,0,tripinfo_f_S_off.275,bus,1.00,
f_S_off.259,12354.00,S2C_0,3.10,0.00,0.00,12534.00,C2E_2,483.20,13.04,180.00,992.97,80.00,3,0.00,106.90,0,tripinfo_f_S_off.259,rickshaw,0.99,
f_N_peak_m.2203,8271.00,N2C_0,4.60,0.00,1662.00,12535.00,C2W_2,483.20,14.66,4264.00,991.47,3170.00,237,0.00,4201.05,0,tripinfo_f_N_peak_m.2203,car,1.14,
f_S_off.268,12408.00,S2C_0,2.30,0.00,0.00,12536.00,C2N_0,483.20,11.01,128.00,997.70,32.00,1,0.00,52.15,0,tripinfo_f_S_off.268,motorcycle,0.96,
f_S_off.276,12456.00,S2C_0,2.30,0.00,0.00,12536.00,C2N_1,483.20,13.07,80.00,997.70,0.00,0,0.00,9.25,0,tripinfo_f_S_off.276,motorcycle,1.02,
f_N_peak_m.3144,12213.00,N2C_0,2.30,0.00,2781.00,12537.00,C2E_0,483.20,8.60,324.00,973.13,134.00,6,0.00,232.84,0,tripinfo_f_N_peak_m.3144,motorcycle,0.78,
f_S_off.262,12372.00,S2C_0,3.10,0.00,0.00,12538.00,C2E_1,483.20,13.32,166.00,992.97,63.00,3,0.00,90.84,0,tripinfo_f_S_off.262,rickshaw,0.96,
f_S_off.271,12426.00,S2C_0,2.30,0.00,0.00,12539.00,C2E_2,483.20,13.70,113.00,993.77,13.00,2,0.00,43.09,0,tripinfo_f_S_off.271,motorcycle,1.03,
f_S_off.278,12468.00,S2C_0,4.60,0.00,0.00,12541.00,C2N_1,483.20,14.40,73.00,995.40,0.00,0,0.00,5.96,0,tripinfo_f_S_off.278,car,1.07,
f_S_off.261,12366.00,S2C_0,2.30,0.00,0.00,12542.00,C2E_0,483.20,12.05,176.00,993.77,64.00,3,0.00,92.94,0,tripinfo_f_S_off.261,motorcycle,0.87,
f_S_off.277,12462.00,S2C_0,8.10,0.00,0.00,12542.00,C2N_0,483.20,13.46,80.00,991.90,0.00,0,0.00,6.79,0,tripinfo_f_S_off.277,truck,0.98,
f_S_off.279,12474.00,S2C_0,4.60,0.00,0.00,12544.00,C2N_1,483.20,15.36,70.00,995.40,0.00,0,0.00,6.20,0,tripinfo_f_S_off.279,car,1.12,
f_S_off.273,12438.00,S2C_0,2.30,0.00,0.00,12545.00,C2E_2,483.20,11.64,107.00,993.77,4.00,1,0.00,34.97,0,tripinfo_f_S_off.273,motorcycle,1.01,
f_S_off.272,12432.00,S2C_0,4.60,0.00,0.00,12546.00,C2E_0,483.20,11.01,114.00,991.47,5.00,1,0.00,31.19,0,tripinfo_f_S_off.272,car,0.87,
f_N_peak_m.2309,8812.00,N2C_0,4.60,0.00,1885.00,12550.00,C2W_1,483.20,15.60,3738.00,991.47,2774.00,204,0.00,3674.97,0,tripinfo_f_N_peak_m.2309,car,1.14,
f_N_peak_m.2243,8426.00,N2C_0,2.30,0.00,1697.00,12552.00,C2W_2,483.20,13.84,4126.00,993.77,3038.00,265,0.00,4056.36,0,tripinfo_f_N_peak_m.2243,motorcycle,1.04,
f_N_peak_m.2509,9723.00,N2C_0,2.30,0.00,2196.00,12555.00,C2W_1,483.20,13.98,2832.00,993.77,1977.00,191,0.00,2764.51,0,tripinfo_f_N_peak_m.2509,motorcycle,1.07,
f_S_off.281,12486.00,S2C_0,3.10,0.00,0.00,12560.00,C2N_1,483.20,14.73,74.00,996.90,0.00,0,0.00,8.72,0,tripinfo_f_S_off.281,rickshaw,1.10,
f_S_off.280,12480.00,S2C_0,8.10,0.00,0.00,12561.00,C2N_0,483.20,13.46,81.00,991.90,0.00,0,0.00,6.79,0,tripinfo_f_S_off.280,truck,0.97,
f_S_off.282,12492.00,S2C_0,2.30,0.00,0.00,12569.00,C2N_0,483.20,14.80,77.00,997.70,0.00,0,0.00,9.06,0,tripinfo_f_S_off.282,motorcycle,1.07,
f_N_peak_m.2582,9970.00,N2C_0,2.30,0.00,2224.00,12576.00,C2W_1,483.20,12.01,2606.00,993.77,1841.00,160,0.00,2536.20,0,tripinfo_f_N_peak_m.2582,motorcycle,1.03,
f_N_peak_m.2706,10501.00,N2C_0,2.30,0.00,2383.00,12580.00,C2W_2,483.20,13.32,2079.00,993.77,1476.00,84,0.00,2009.37,0,tripinfo_f_N_peak_m.2706,motorcycle,1.04,
f_N_peak_m.2565,9914.00,N2C_0,2.30,0.00,2219.00,12582.00,C2W_2,483.20,12.24,2668.00,993.77,2109.00,101,0.00,2598.66,0,tripinfo_f_N_peak_m.2565,motorcycle,1.05,
f_E_off.280,12480.00,E2C_0,2.30,0.00,0.00,12583.00,C2W_3,483.20,12.93,103.00,997.70,16.00,2,0.00,34.45,0,tripinfo_f_E_off.280,motorcycle,1.05,
f_E_off.281,12486.00,E2C_0,3.10,0.00,0.00,12584.00,C2S_0,483.20,13.22,98.00,972.33,11.00,1,0.00,26.75,0,tripinfo_f_E_off.281,rickshaw,0.99,
f_E_off.283,12498.00,E2C_0,2.30,0.00,0.00,12584.00,C2W_2,483.20,12.51,86.00,997.70,1.00,1,0.00,18.63,0,tripinfo_f_E_off.283,motorcycle,1.07,
f_E_off.277,12462.00,E2C_0,2.30,0.00,0.00,12586.00,C2W_0,483.20,11.73,124.00,997.70,29.00,1,0.00,46.35,0,tripinfo_f_E_off.277,motorcycle,0.93,
f_E_off.278,12468.00,E2C_0,3.10,0.00,0.00,12586.00,C2W_2,483.20,13.26,118.00,996.90,26.00,1,0.00,43.28,0,tripinfo_f_E_off.278,rickshaw,0.96,
f_N_peak_m.2560,9890.00,N2C_0,2.30,0.00,2210.00,12588.00,C2W_0,483.20,9.71,2698.00,993.77,1957.00,143,0.00,2610.98,0,tripinfo_f_N_peak_m.2560,motorcycle,0.83,
f_W_peak_m.3222,12159.00,W2C_0,4.60,0.00,2493.00,12588.00,C2E_0,483.20,11.62,429.00,995.40,284.00,21,0.00,350.03,0,tripinfo_f_W_peak_m.3222,car,0.91,
f_W_peak_m.2840,10665.00,W2C_0,2.30,0.00,2145.00,12589.00,C2E_1,483.20,12.49,1924.00,997.70,1468.00,80,0.00,1851.86,0,tripinfo_f_W_peak_m.2840,motorcycle,1.00,
f_W_peak_m.3080,11710.00,W2C_0,4.60,0.00,2470.00,12589.00,C2E_2,483.20,15.26,879.00,995.40,504.00,39,0.00,815.02,0,tripinfo_f_W_peak_m.3080,car,1.12,
f_E_off.274,12444.00,E2C_0,2.30,0.00,0.00,12589.00,C2W_1,483.20,10.56,145.00,997.70,48.00,1,0.00,64.38,0,tripinfo_f_E_off.274,motorcycle,0.89,
f_E_off.276,12456.00,E2C_0,3.10,0.00,0.00,12589.00,C2S_0,483.20,11.37,133.00,972.33,32.00,1,0.00,47.26,0,tripinfo_f_E_off.276,rickshaw,0.83,
f_E_off.284,12504.00,E2C_0,2.30,0.00,0.00,12590.00,C2W_1,483.20,11.56,86.00,997.70,0.00,0,0.00,11.87,0,tripinfo_f_E_off.284,motorcycle,0.98,
f_W_peak_m.3109,11798.00,W2C_0,4.60,0.00,2471.00,12591.00,C2E_0,483.20,12.33,793.00,995.40,403.00,33,0.00,712.16,0,tripinfo_f_W_peak_m.3109,car,0.89,
f_E_off.282,12492.00,E2C_0,4.60,0.00,0.00,12591.00,C2W_0,483.20,11.73,99.00,995.40,4.00,1,0.00,18.64,0,tripinfo_f_E_off.282,car,0.89,
f_W_peak_m.2936,11196.00,W2C_0,2.30,0.00,2388.00,12592.00,C2E_0,483.20,10.67,1396.00,997.70,919.00,75,0.00,1314.32,0,tripinfo_f_W_peak_m.2936,motorcycle,0.88,
f_W_peak_m.3083,11715.00,W2C_0,4.60,0.00,2466.00,12592.00,C2E_3,483.20,12.76,877.00,995.40,507.00,35,0.00,802.43,0,tripinfo_f_W_peak_m.3083,car,0.97,
f_E_off.285,12510.00,E2C_0,12.10,0.00,0.00,12592.00,C2S_0,483.20,13.61,82.00,963.33,0.00,0,0.00,11.29,0,tripinfo_f_E_off.285,bus,1.00,
